id,claim_id,claim,claimant,evidence,factcheck_verdict,is_gold,relevant,evidence_stance,fc_source
politifact_380_ret_bn_g2,politifact_380,"“When I came into office, Iran had $70 billion in foreign exchange reserves. … By the time I left, they had nothing. They were broke.”",Donald Trump,"Chris Christie stated on December 13, 2023 in a town hall in Londonderry, New Hampshire: Under the Trump administration's trade deal, ""China's only fulfilled one-third of the promises of agricultural products that they were supposed to buy from our farmers."" Nikki Haley stated on November 28, 2023 in an event in Derry, N.H.: China ""had the largest naval fleet in the world. They had 370 ships. They'll have 400 ships in two years. We won't even have 350 ships in two decades."" Ron DeSantis stated on October 24, 2023 in a town hall in New Hampshire: ""The Republicans and Trump funded $400 million in March of 2020 for mail ballots."" Donald Trump stated on October 23, 2023 in remarks at a rally in Derry, N.H.: ""When I came into office, Iran had $70 billion in foreign exchange reserves. … By the time I left, they had nothing. Vivek Ramaswamy stated on October 18, 2023 in a press gaggle in New Hampshire: ""Russia has hypersonic missile capabilities ahead of that of the U.S."" Chris Sununu stated on June 26, 2018 in an interview: ""Every time they’ve done those border patrols, they’ve taken out people who have trafficked drugs. [...] Donald Trump stated on October 23, 2023 in remarks at a rally in Derry, N.H.: ""When I came into office, Iran had $70 billion in foreign exchange reserves. … By the time I left, they had nothing.",Half True,False,True,insufficient-supports,politifact
politifact_380_ret_bn_g3,politifact_380,"“When I came into office, Iran had $70 billion in foreign exchange reserves. … By the time I left, they had nothing. They were broke.”",Donald Trump,"""When I came into office, Iran had $70 billion dollars in foreign exchange reserves, its piggy bank for terrorists. They were broke –—the Iranian regime could barely afford to keep the lights on,"" Trump said. ""Sadly, Crooked Joe surrendered my tough sanctions. Iran now once again has over $70 billion dollars to finance terror, and Israel is paying the price in blood."" Trump’s claim is backed up by the data. Iranian oil exports have risen on Biden’s watch from nearly zero to an expected 3.4 million barrels daily, according to Iran’s oil minister. The Wall Street Journal reported the Biden administration’s lack of sanctions enforcement resulted in $30 billion to $40 billion in oil revenue to Iran this year alone.",Half True,False,True,supports,politifact
politifact_382,politifact_382,"“Wisconsin had over 1,400 opioid overdose deaths in 2022.”",Tammy Baldwin,"The number of people who died from opioids in 2022 rose to 1,421 Those deaths, in large part, are due to the prevalence and popularity of mixing fentanyl into other drugs, such as cocaine and heroin",True,True,True,supports,politifact
politifact_382_ret_b15_gn,politifact_382,"“Wisconsin had over 1,400 opioid overdose deaths in 2022.”",Tammy Baldwin,"In 2022, there were over 1,400 opioid-related deaths in Wisconsin, many of them tied to fentanyl, according to a February 2024 PolitiFact. [...] PolitiFact, ""Yes, there were over 1,400 opioid-related deaths in Wisconsin in 2022"", Feb. 6, 2024 [...] Milwaukee Police Department, ""Operating Policies: Controlled Substances,"" March 13, 2024",True,False,True,supports,politifact
politifact_382_ret_b1_g4,politifact_382,"“Wisconsin had over 1,400 opioid overdose deaths in 2022.”",Tammy Baldwin,"In 2021, the latest full year of final data available, there were 1,427 deaths in Wisconsin related to opioids, the Wisconsin Department of Health Services reported. Provisional department data show there were 1,358 opioid overdose or poisoning deaths in 2022. [...] Synthetic opioids, particularly fentanyl, cause the vast majority of Wisconsin opioid deaths, according to the health department.",True,False,True,supports,politifact
politifact_382_ret_b4_gn,politifact_382,"“Wisconsin had over 1,400 opioid overdose deaths in 2022.”",Tammy Baldwin,"In 2021, the Wisconsin Department of Health Services found synthetic opioids, particularly fentanyl, caused 91% of opioid deaths. In May, the department announced $18 million in new funding for drug abuse treatment and prevention, including fentanyl. Wisconsin’s synthetic opioid crisis worsened in recent years. Provisional data from DHS shows there were 1,358 opioid overdose or poisoning deaths in 2022, a slight decrease from 2021 but still a 62% increase from five years ago. [...] ""Fentanyl is more potent than morphine and heroin and the leading cause of overdose deaths in 2021,"" said a statement attributed to Fitzgerald, who passed similar legislation while in the Wisconsin state Senate. ""Too many families are losing loved ones to drug overdoses fueled by fentanyl.""",True,False,True,refutes,politifact
politifact_382_ret_bn_g1,politifact_382,"“Wisconsin had over 1,400 opioid overdose deaths in 2022.”",Tammy Baldwin,"Yes, there were over 1,400 opioid-related deaths in Wisconsin in 2022 [...] ""Wisconsin had over 1400 opioid deaths in 2022,"" she said. [...] Baldwin claimed Wisconsin had over 1,400 opioid deaths in Wisconsin in 2022.",True,False,True,supports,politifact
politifact_386_ret_b4_gn,politifact_386,Quotes Sen. Mitt Romney as saying: “The Merrick Garland decision wasn’t unfair & the notion that someone has to pay the price to make up for it is wrong.”,Instagram posts,"What Happened With Merrick Garland In 2016 And Why It Matters Now So much has happened in the past two years that many may have forgotten what happened to Merrick Garland in the spring of 2016. [...] So it was safer, in the judgments of spring and summer 2016, to let the Republicans look intransigent and unfair and hope somebody noticed. Perhaps the injustice to Garland would help Democrats win seats in supposedly blue states such as Wisconsin and Pennsylvania, and even red ones such as Missouri and North Carolina.",Half True,False,True,insufficient-neutral,politifact
politifact_39,politifact_39,"""Samsung drops out of $1 billion advertising campaign with Olympics.""",Facebook post,"An International Olympic Committee spokesperson told PolitiFact Samsung Electronics Co. has not withdrawn its sponsorship. Samsung has continued to share posts and articles about the 2024 Paris Olympics. This claim was first shared by websites that publish what they describe as ""satire.""",False,True,True,refutes,politifact
politifact_39_ret_b17_gn,politifact_39,"""Samsung drops out of $1 billion advertising campaign with Olympics.""",Facebook post,"Samsung Officially Kicks-off Olympic and Paralympic Campaign in Final Countdown to Paris 2024 Samsung releases ’Open always wins’ campaign and opens new Olympic Showcase, Olympic™ rendezvous @ Samsung, in the heart of Paris 4/30/2024 [...] ""As a Worldwide Olympic and Paralympic Partner, Samsung has been driving innovation and delivering cutting-edge technology and experiences at the Games for nearly 40 years,"" said TM Roh, President and Head of Mobile eXperience Business at Samsung Electronics. ""The way we enjoy the Games has evolved dramatically over time, with technology playing a critical role in bringing the Olympic spirit to life. This is even more true as we embark on a ‘Games wide open,’ and we are excited to bring Olympic fans and athletes closer than ever by opening up new experiences and meaningful connections at Paris 2024 with our ‘Open always wins’ campaign.""",False,False,True,insufficient-refutes,politifact
politifact_39_ret_b8_gn,politifact_39,"""Samsung drops out of $1 billion advertising campaign with Olympics.""",Facebook post,"Samsung Drops Out Of $1 Billion Advertising Gig With Olympics, 'They've Gone Woke' [...] The claim about Samsung dropping out of a $1 billion advertising deal with the Olympics came from a July 28, 2024, SpaceXMania article (archived here) titled, ""Breaking: Samsung Withdraws $1 Billion Sponsorship from Paris Olympics, 'Woke Agenda.'"" [...] A Google search of keywords (archived here) from the claim returned no matching news articles about Samsung dropping their Olympics advertising deal, which would have been international news had it actually happened.",False,False,True,refutes,politifact
politifact_39_ret_bn_g2,politifact_39,"""Samsung drops out of $1 billion advertising campaign with Olympics.""",Facebook post,"Samsung Officially Kicks-Off Olympic and Paralympic Campaign in Final Countdown to Paris 2024 Samsung releases ’Open always wins’ campaign and opens new Olympic Showcase, Olympic™️ rendezvous @ Samsung, in the heart of Paris [...] Samsung has been a Worldwide Olympic Partner since the Olympic Winter Games Nagano 1998. For over 25 years, athletes and fans have trusted Samsung’s transformative mobile technology to share the Olympic spirit globally and continue to shape the digital future of the Olympic Games for Paris 2024 and beyond. The company’s commitment to the Olympic Movement soon faces its fourth decade of partnership and extends through Los Angeles 2028. Samsung’s purposeful innovations in the wireless communications and computing equipment category, including equipment that features artificial intelligence, virtual reality, augmented reality and 5G will change the way the world experiences the Olympic Games.",False,False,True,insufficient-refutes,politifact
politifact_39_ret_bn_g5,politifact_39,"""Samsung drops out of $1 billion advertising campaign with Olympics.""",Facebook post,"""HOT NEWS: Samsung Drops Out of $1 Billion Advertising Campaign with Olympics, ""They’ve Gone Woke,"" a July 30 Facebook post said. The post featured a photo of Samsung's Vice Chairman and CEO Jong-Hee Han alongside an image of an Olympics opening ceremony performer. [...] We rate the claim that Samsung has withdrawn sponsorship for the Olympics False. [...] Reuters, Fact Check: Satire site says Samsung pulled $1 billion Olympics ad campaign, July 30, 2024",False,False,True,refutes,politifact
politifact_391,politifact_391,"Baby boomers didn’t have autism, seizures, allergies and other ailments when they were kids.",Facebook posts,"Today’s childhood diseases and ailments also existed when baby boomers were kids, though in some cases, the rates of such illnesses have increased.",Half True,True,True,refutes,politifact
politifact_391_ret_b4_gn,politifact_391,"Baby boomers didn’t have autism, seizures, allergies and other ailments when they were kids.",Facebook posts,"Supporting the Age Wave: Baby Boomers and Autism Since 2010, baby boomers in the United States have been turning 65 at the rate of approximately 10,000 a day. Some of these new baby boomers are people with autism. At the same time, over 3.5 million adults with autism and other developmental disabilities are living with family members. In nearly 25 percent of these households, the family caregivers are over 60 years of age. During Autism Acceptance month, we should address the challenges that the age wave creates for people with autism and their family members.",Half True,False,True,refutes,politifact
politifact_391_ret_b7_gn,politifact_391,"Baby boomers didn’t have autism, seizures, allergies and other ailments when they were kids.",Facebook posts,"This pattern did not occur in the group of 46 people who didn’t have autism. Whether this tendency to extract rules is a ""worsening"" of autism symptoms or a general trend among all older people is not yet clear.",Half True,False,True,insufficient-neutral,politifact
politifact_391_ret_bn_g0,politifact_391,"Baby boomers didn’t have autism, seizures, allergies and other ailments when they were kids.",Facebook posts,"Autism, allergies and other diseases and disorders afflicted baby boomers, too If Your Time is short - Today’s childhood diseases and ailments also existed when baby boomers were kids, though in some cases, the rates of such illnesses have increased. [...] ""Baby boomers had measles, mumps and chicken pox,"" said a post shared in a group advocating for ""vaccine rights."" ""Today’s kids have SIDs, autism, seizures, allergies, diabetes, cancer, speech delay, colic, ear tubes, HFMD, eczema and RSV. Time to start researching why…""",Half True,False,True,insufficient-refutes,politifact
politifact_391_ret_bn_g2,politifact_391,"Baby boomers didn’t have autism, seizures, allergies and other ailments when they were kids.",Facebook posts,"Facebook posts stated on August 16, 2022 in a Facebook post: ""The IRS is about to double in size, with 87,000 new armed agents and an additional $80 billion in order to primarily enhance IRS enforcement and operations."" Facebook posts stated on July 2, 2022 in a Facebook post: ""Putin humiliatingly blows up all weapons and facilities"" on Snake Island by retreating Russian troops. Facebook posts stated on June 27, 2022 in a post: Planned Parenthood clinics are ""closing down all over the country"" because Roe v. Wade was overturned. Facebook posts stated on May 18, 2022 in a Facebook post: Baby boomers didn’t have autism, seizures, allergies and other ailments when they were kids. [...] Facebook posts stated on May 18, 2022 in a Facebook post: Baby boomers didn’t have autism, seizures, allergies and other ailments when they were kids.",Half True,False,True,insufficient-neutral,politifact
politifact_397,politifact_397,"“Classified documents can never be taken out of a (sensitive compartmented information facility), ever.”",Brian Fitzpatrick,"There are scenarios in which classified documents can be removed from a sensitive compartmented information facility, also known as a SCIF. It’s a physical space that meets intelligence community protocols that allows officials with the proper security clearance to study classified documents. Sensitive compartmented information facilities are used typically for materials categorized as ""top secret/sensitive compartmented information."" There are differing levels of classified documents, with escalating levels of security clearances required to view them. Not all classified documents must be viewed in a SCIF.",Half True,True,True,refutes,politifact
politifact_397_ret_b0_gn,politifact_397,"“Classified documents can never be taken out of a (sensitive compartmented information facility), ever.”",Brian Fitzpatrick,"There are scenarios in which classified documents can be removed from a sensitive compartmented information facility, also known as a SCIF. It’s a physical space that meets intelligence community protocols that allows officials with the proper security clearance to study classified documents. [...] Referring to Biden’s handling of materials with classified markings, Fitzpatrick cited his experience as an FBI special agent and a federal prosecutor, and said: ""Classified documents can never be taken out of a SCIF, ever."" [...] This is exaggerated. SCIFs must be used when documents with the highest-level classifications have to be reviewed. But even the most highly classified documents can be taken out of a SCIF, as long as specific precautions are taken that ensure similar levels of security.",Half True,False,True,refutes,politifact
politifact_397_ret_bn_g1,politifact_397,"“Classified documents can never be taken out of a (sensitive compartmented information facility), ever.”",Brian Fitzpatrick,"Referring to Biden’s handling of materials with classified markings, Fitzpatrick cited his experience as an FBI special agent and a federal prosecutor, and said: ""Classified documents can never be taken out of a SCIF, ever."" [...] Moss said classified documents, no matter their level, ""cannot simply be removed and taken outside of any secured space without complying with security protocols."" However, he called Fitzpatrick’s characterization of the process an ""oversimplification."" [...] This is exaggerated. SCIFs must be used when documents with the highest-level classifications have to be reviewed. But even the most highly classified documents can be taken out of a SCIF, as long as specific precautions are taken that ensure similar levels of security.",Half True,False,True,refutes,politifact
politifact_397_ret_bn_g17,politifact_397,"“Classified documents can never be taken out of a (sensitive compartmented information facility), ever.”",Brian Fitzpatrick,"Federal officials do not secure TS/SCI information in this way. First, TS/SCI documents are so sensitive that only officials meeting a very high need-to-know bar are allowed to read them. TS/SCI-cleared officials must also follow standard procedures to conduct their TS/SCI ""read."" They must do so only in a government-approved sensitive compartmented information facility (SCIF), which is specially constructed and hardened to prevent unauthorized entry and electronic eavesdropping. For certain highly sensitive information, readers must sign their names on the document they read. They may discuss the TS/SCI content while in the SCIF but not when outside a SCIF. They read the TS/SCI documents in the presence of an intelligence officer, who later collects all TS/SCI documents, returns them to a TS/SCI-designated safe located within a SCIF, and logs in their return. No one may take a TS/SCI document out of the SCIF to their office or their home, even if there is a strong padlock on their office or personal safe. When an official leaves government service, they are ""read out"" of the TS/SCI program and cut off from further access to TS/SCI material. If an official loses a TS/SCI document, they can lose their TS/SCI clearance—or go to prison if they do something more damaging. These safeguards exist because the sensitivity of TS/SCI information is so grave.",Half True,False,True,supports,politifact
politifact_399,politifact_399,"The United States had 589 coal-fired plants 10 years ago, and “we're down to 504. … We are the only nation that has reduced our reliance (on) coal energy.""",Joe Manchin,"Manchin is broadly right to note that the U.S. has decreased its reliance on coal for generating electricity over the past decade, although he incorrectly labeled the units of measurement that went along with his figures. He also has a point that the U.S. has led the world in the number of retirements of coal-fired assets. However, other countries have also made significant cuts in coal-fired power over the same period.",Half True,True,True,insufficient-contradictory,politifact
politifact_399_ret_bn_g3,politifact_399,"The United States had 589 coal-fired plants 10 years ago, and “we're down to 504. … We are the only nation that has reduced our reliance (on) coal energy.""",Joe Manchin,"Joe Manchin stated on November 16, 2021 in a Senate hearing: The United States had 589 coal-fired plants 10 years ago, and ""we're down to 504. … We are the only nation that has reduced our reliance (on) coal energy."" Carol Miller stated on July 28, 2021 in an article in RealClearEnergy: ""We became a net exporter of natural gas in 2017, and until recently, our exports have exceeded our imports."" Jennifer Granholm stated on September 8, 2021 in an interview on CNN: ""West Virginia University just came out with a study that showed that there will be almost 20,000 jobs created in clean energy in West Virginia if (President Joe Biden’s) agenda is passed."" Richard Ojeda stated on August 15, 2021 in a tweet: The United States spent ""2 trillion dollars to train and equip the Afghan military over the past 20 years. They fell in a week."" X posts stated on August 30, 2021 in on social media: ""Near Morgantown, WV, a Moderna shipment truck crashed, hazmat dispatched, airspace shut down and now apparently Emergency Response is claiming the Department of Defense took it over."" [...] Joe Manchin stated on November 16, 2021 in a Senate hearing: The United States had 589 coal-fired plants 10 years ago, and ""we're down to 504. … We are the only nation that has reduced our reliance (on) coal energy.""",Half True,False,True,insufficient-supports,politifact
politifact_399_ret_bn_g7,politifact_399,"The United States had 589 coal-fired plants 10 years ago, and “we're down to 504. … We are the only nation that has reduced our reliance (on) coal energy.""",Joe Manchin,"Reductions in coal consumption have been driven in large part by non-climate factors, most notably environmental regulations to address air pollution, rapidly declining costs of renewables, and lower natural gas prices, especially inexpensive unconventional gas in the USA. (Culver and Hong 2016; Diluiso et al.2021; Vinichenko et al. 2021). Older coal-fired power plants that cannot meet new environmental regulations, or have become unprofitable or uncompetitive, have been closed in many regions. Moreover, coal power expansion has slowed down in Asia, as countries have suspended and cancelled new projects for reasons such as overcapacity, environmental constraints, and the development of renewables (Box 6.2).",Half True,False,True,insufficient-neutral,politifact
politifact_4,politifact_4,"“Kamala cast the tie breaking vote to hire 87,000 new IRS agents to go after your tip income.”",Donald Trump,"Vice President Kamala Harris cast the tiebreaking vote in the Senate in 2022 to pass the Inflation Reduction Act. That bill gave an additional $80 billion to the Internal Revenue Service. A 2021 Treasury Department report said that the IRS would use money to hire about 87,000 new workers over a decade. But they were not all for enforcement. And it did not plan to increase audits for households earning less than $400,000. In 2023, the IRS proposed a new tip reporting program for service industry employers to report tips voluntarily to aid tax compliance. It was structured to replace preexisting programs but was never adopted.",False,True,True,supports,politifact
politifact_4_ret_b0_gn,politifact_4,"“Kamala cast the tie breaking vote to hire 87,000 new IRS agents to go after your tip income.”",Donald Trump,"Fact-check: Trump falsely said Harris voted to hire 87,000 IRS agents to go after tipped income [...] On Aug. 23 at a Las Vegas restaurant, Trump said: ""Kamala cast the tiebreaking vote to hire 87,000 new IRS agents to go after your tip income."" [...] Trump said Harris ""cast the tiebreaking vote to hire 87,000 new IRS agents to go after your tip income.""",False,False,True,refutes,politifact
politifact_4_ret_b17_gn,politifact_4,"“Kamala cast the tie breaking vote to hire 87,000 new IRS agents to go after your tip income.”",Donald Trump,"Throughout the fall, for instance, Georgia Republican Senate candidate Herschel Walker sent multiple fundraising emails promising to vote to repeal the fictitious 87,000 new IRS agents if he were elected. (He lost.) In September, Nikki Haley, now a GOP presidential candidate, emailed Walker’s supporters asking for donations by appealing to the same sense of grievance over the IRS funding. ""Senator Warnock, votes 96% of the time with Biden, including for open borders, less energy independence, 87,000 new IRS agents, and higher taxes,"" she wrote. [...] But that hasn’t stopped the conspiracy theories. The 87,000 new IRS agents claim appears to emanate from a May 2021 Treasury Department report that said such an investment is estimated to enable the agency to hire roughly 87,000 employees by 2031. But most of those wouldn’t be agents or necessarily even new positions. The increased funding was designed to cover a range of positions, including IT technicians and taxpayer services support staff, as well as experienced auditors who would be largely tasked with cracking down on corporate and high-income tax evaders. [...] Yet there are few signs that Republicans intend to relent on the misleading claim of Biden hiring 87,000 new IRS agents any time soon. Republican insiders say that it’s expected to be a recurring theme at this weekend’s CPAC conference and beyond.",False,False,True,insufficient-refutes,politifact
politifact_4_ret_b4_gn,politifact_4,"“Kamala cast the tie breaking vote to hire 87,000 new IRS agents to go after your tip income.”",Donald Trump,"Mike Palicz, director of tax policy at the conservative advocacy group Americans for Tax Reform, tweeted Feb. 7: ""Those 87,000 new IRS agents that you were promised would only target the rich… They’re coming after waitresses’ tips now: ‘monitoring of employer compliance based on actual annual tip revenue and charge tip data from an employer’s point-of-sale system.’"" [...] PolitiFact previously fact-checked claims citing the ""87,000 IRS agents"" figure, which stems from a 2021 assessment from the Treasury Department on how it would use $80 billion in new funding from the Inflation Reduction Act. The report said the funding could pay for 86,852 new full-time equivalent positions and that the hiring would take place over a 10-year period. [...] Mike Palicz claimed that 87,000 IRS agents will now be ""coming after waitresses’ tips,"" after the IRS announced a new service industry tip reporting program.",False,False,True,insufficient-neutral,politifact
politifact_4_ret_bn_g1,politifact_4,"“Kamala cast the tie breaking vote to hire 87,000 new IRS agents to go after your tip income.”",Donald Trump,"On Aug. 23 at a Las Vegas restaurant, Trump said: ""Kamala cast the tiebreaking vote to hire 87,000 new IRS agents to go after your tip income."" [...] In August, we debunked a similar viral statement on Instagram about Harris and tipped income. Harris cast the tiebreaking vote on the Inflation Reduction Act in August 2022, but the law did not lay out a plan to send 87,000 agents after tipped workers. And a 2023 IRS proposal to replace programs for taxed tip compliance was never implemented. [...] Trump said Harris ""cast the tiebreaking vote to hire 87,000 new IRS agents to go after your tip income.""",False,False,True,refutes,politifact
politifact_403_ret_b10_gn,politifact_403,A Phoenix TV station aired the election results more than a week early.,Instagram posts,"Claim: Two television stations aired 2012 election ""results"" early. [...] Even so, it will be interesting to compare the ""results"" broadcast over two weeks earlier with the actual 2012 returns. [...] Schortgen, Kenneth Jr. ""Television Stations in Ohio and Arizona Announce Obama Victory Before Election."" Examiner.com. 22 October 2012. The Daily Caller. ""CBS News Affiliate Calls 2012 Presidential Race For Obama Weeks Ahead of Election."" 21 October 2012.",Half True,False,True,insufficient-neutral,politifact
politifact_403_ret_b11_gn,politifact_403,A Phoenix TV station aired the election results more than a week early.,Instagram posts,"A Detroit TV station’s airing of ""The Bachelorette"" featured a sidebar that appeared to be showing results from the 2020 election a week before Election Day. [...] And, for some watchers in the Detroit area, the Oct. 27 episode also appeared to preview the results for the 2020 presidential election and other contests in Michigan. ""2020 election results air a week early!"" said the caption on one YouTube video viewed more than 95,000 times. [...] A YouTube video said a broadcast of ABC’s ""The Bachelorette"" showed the 2020 election results a week early.",Half True,False,True,insufficient-supports,politifact
politifact_408,politifact_408,“Overdose deaths in WV are up 45% from the prior year.”,David McKinley,"Overdose deaths in West Virginia have increased by about 45% between calendar year 2019 and calendar year 2020, according to state data. Preliminary data covering a portion of 2021 shows that the increase has recently accelerated further.",True,True,True,insufficient-supports,politifact
politifact_408_ret_b14_gn,politifact_408,“Overdose deaths in WV are up 45% from the prior year.”,David McKinley,"If Your Time is short • Overdose deaths in West Virginia have increased by about 45% between calendar year 2019 and calendar year 2020, according to state data. [...] Between February 2020 and February 2021, the most recent period for which the CDC data is available, the number of cumulative overdose deaths in West Virginia in the previous 12-month period rose from 889 to 1,395. That’s an increase of 506, or almost 57%. The trend is not new: The number of overdoses in West Virginia has been rising since at least 2015. The same CDC data shows that in the 12-month period ending in February 2015, there were 653 overdose deaths in the state. So between 2015 and 2021, the number of overdoses in West Virginia rose by 114%.",True,False,True,insufficient-contradictory,politifact
politifact_408_ret_bn_g1,politifact_408,“Overdose deaths in WV are up 45% from the prior year.”,David McKinley,"More West Virginians died of drug overdoses in 2020 than in any previous year on record, according to new data showing the toll of the COVID-19 pandemic on the addiction crisis. At least 1,275 West Virginians died of an overdose in 2020 — a 45% increase from the 878 deaths in 2019, according to the preliminary data. And because the data could still be updated, the actual number of deaths is likely higher. [...] Overdose death rates have risen nationally, largely due to the pandemic that has left people isolated and cut off from support services. But from 2019 to 2020, West Virginia saw one of the largest increases in overdose deaths in the country.",True,False,True,supports,politifact
politifact_411,politifact_411,“Texas ranks 3rd highest among states for the number of people who have recovered from” the coronavirus.,Greg Abbott,"Looking just at the cumulative recovery statistics from the available states — 14 states have not published current data on recoveries — Texas ranks third. But it is important to note that there are many different definitions of what constitutes a recovery. For example, the Texas figure is an estimate based on hospitalizations and recovery times. Given the size of Texas' population, it makes sense to compare recovery statistics as a rate, as opposed to looking at the cumulative recoveries. Looking at the percentage of recoveries per positive coronavirus test, Texas ranks 16th among the states that have published data.",Half True,True,True,insufficient-supports,politifact
politifact_411_ret_b0_gn,politifact_411,“Texas ranks 3rd highest among states for the number of people who have recovered from” the coronavirus.,Greg Abbott,"Ahead of his this announcement, Abbott shared the statement we’re checking and said Texas is the third highest in the nation for the number of people who have recovered from the coronavirus. [...] The raw counts of recovered cases available show that Texas does rank third, but there is a lot to unpack with this data. Abbott’s office did not return a request for comment seeking information about the data behind his statement. [...] The available figures on cumulative COVID-19 recoveries by state show that Texas ranks third — but that data has limitations. For one, just 37 states and Washington D.C. have been recording data on recoveries. Also, different standards are in place for determining whether a patient has recovered.",Half True,False,True,supports,politifact
politifact_411_ret_bn_g10,politifact_411,“Texas ranks 3rd highest among states for the number of people who have recovered from” the coronavirus.,Greg Abbott,"The updated rankings, released today, are based on data available as of 1 p.m. CT on March 23, so they don’t reflect the stay-at-home order issued this morning for Houston and Harris County. That order goes into effect at 11:59 p.m. tonight and will expire on April 3. [...] These were the rankings for Texas based on the March 16 data: [...] On March 16, there were 69 cases in Texas but Gov. Greg Abbott said the state should expect an ""exponential"" increase soon. As of March 24, there are 728 cases in the state and seven have died.",Half True,False,True,insufficient-neutral,politifact
politifact_411_ret_bn_g3,politifact_411,“Texas ranks 3rd highest among states for the number of people who have recovered from” the coronavirus.,Greg Abbott,"There, public health officials count as recovered any COVID-19 patient who is still alive 30 days after testing positive for the virus. On Sunday, Texas Gov. Greg Abbott tweeted that more people in his state had recovered from COVID-19 than had been newly diagnosed with it over the last two days. [...] In Abbott's state, the Department of State Health Services reports daily on the number of cumulative COVID-19 cases in the state, and estimated numbers of active cases and of patients who have recovered from the virus.",Half True,False,True,insufficient-neutral,politifact
politifact_412,politifact_412,“Pete Buttigieg is a favorite candidate of Wall Street and the health care industry.”,Bernie Sanders,"If the health care sector is broadly defined, Bernie Sanders leads the Democratic presidential primary field in terms of donations. Buttigieg leads in terms of campaign contributions from pharmaceutical companies as well as health services and HMOs, a classification that includes large insurance companies. When contributions to leadership political action committees are considered, Biden has the highest donation total from the pharmaceutical and health products sector.",Half True,True,True,insufficient-supports,politifact
politifact_412_ret_b12_gn,politifact_412,“Pete Buttigieg is a favorite candidate of Wall Street and the health care industry.”,Bernie Sanders,"That’s in part because Wall Street loves a winner, and Buttigieg — who is kicking off a two-day swing through New York City that includes three fundraisers — has been climbing in the polls and leads the pack both in Iowa and New Hampshire. [...] And hedge fund billionaire Paul Tudor Jones, who has predicted the stock market will tank if Warren wins, has called Buttigieg ""my man."" A review by Forbes found Buttigieg has drawn contributions from 39 billionaires, the third-highest total of active candidates. Buttigieg’s fundraising from Wall Street’s top bank officials is hardly lagging. He’s drawn more than 300 contributions from employees of the top five firms. By contrast, former vice president Joe Biden, another industry favorite, has pulled in roughly 100 donations from employees of the same banks, according to federal campaign records.",Half True,False,True,supports,politifact
politifact_412_ret_b1_gn,politifact_412,“Pete Buttigieg is a favorite candidate of Wall Street and the health care industry.”,Bernie Sanders,"The campaign of Sen. Bernie Sanders (I-Vt.), for instance, distributed talking points that zeroed in on fundraising, saying that ""Pete Buttigieg is a favorite candidate of Wall Street and the health care industry."" [...] Sanders’ comments led us to wonder if Buttigieg really is the sweetheart of the health care industry. We asked the Sanders campaign for its evidence. Staffers pointed us to data from the Center for Responsive Politics, a nonprofit group that operates the website OpenSecrets.org and tracks money from individuals and political action committees donated to political candidates and members of Congress. The center analyzes Federal Election Commission data and sorts contributions by categories based on the economic sector from which they come. [...] We asked Weber if Sanders’ talking point about Buttigieg is true. That ""depends on what you mean by ‘health care industry,’"" Weber wrote in an email. OpenSecrets defines its health sector by contributions from PACs and individuals working in various health industries, he said, and ""for our data, that’s our broadest definition of health care.""",Half True,False,True,insufficient-supports,politifact
politifact_412_ret_b3_gn,politifact_412,“Pete Buttigieg is a favorite candidate of Wall Street and the health care industry.”,Bernie Sanders,"The campaign of Sen. Bernie Sanders (I-Vt.), for instance, distributed talking points that zeroed in on fundraising, saying ""Pete Buttigieg is a favorite candidate of Wall Street and the health care industry."" [...] Sanders' comments led us to wonder if Buttigieg really is the sweetheart of the health care industry. We asked the Sanders campaign for its evidence. Staffers pointed us to data from the Center for Responsive Politics, a nonprofit group that operates the website OpenSecrets.org and tracks money from individuals and political action committees donated to political candidates and members of Congress. The center analyzes Federal Election Commission data and sorts contributions by categories based on the economic sector from which they come. [...] We asked Weber if Sanders' talking point about Buttigieg is true. That ""depends on what you mean by 'health care industry,'"" Weber wrote in an email. OpenSecrets defines its health sector by contributions from PACs and individuals working in various health industries, he said, and ""for our data, that’s our broadest definition of health care.""",Half True,False,True,insufficient-contradictory,politifact
politifact_42_ret_bn_g0,politifact_42,“Netflix loses 6 million subscribers within hours of donation announcement.”,Facebook posts,"""Netflix loses 6 million subscribers within hours of donation announcement: ‘The people have spoken,’"" text in an image featuring Harris said in a July 26 Facebook post. The misspelled caption said, ""NETFLIX Lost 6 million subscribes within HOURS of political donation $$$$$ to Kamal Harris' platform."" [...] We found no evidence to support the claim that Netflix has lost 6 million subscribers as a result of Hasting’s donation. As of April, the company has nearly 270 million subscribers worldwide.",False,False,True,refutes,politifact
politifact_42_ret_bn_g10,politifact_42,“Netflix loses 6 million subscribers within hours of donation announcement.”,Facebook posts,"Netflix loses almost a million subscribers [...] ""Netflix's subscriber loss was expected but it remains a sore point for a company that is wholly dependent on subscription revenue from consumers,"" said Insider Intelligence analyst Ross Benes. [...] Shares climbed more than 7% in after-hours trade on relief that the losses were not larger. The firm had warned it could lose as many as two million subscribers.",False,False,True,insufficient-neutral,politifact
