id,claim_id,claim,claimant,evidence,factcheck_verdict,is_gold,relevant,evidence_stance,fc_source
srilankafactcrescendo_167_ret_bn_g0,srilankafactcrescendo_167,Wasim Akram alleged that the performance of the Sri Lanka cricket team in the Asia Cup final match was suspicious !!,Social Media Users,"Fake Statements Attributed to Wasim Akram Related to Sri Lanka’s Dismal Performance in the Asia Cup Finals! [...] Viral social media posts claimed that the former Pakistani cricketer and current cricket commentator Wasim Akram alleged that the performance of the Sri Lanka cricket team in the Asia Cup final match was suspicious, implying that a match-fixing arrangement could have happened. [...] Title:Fake Statements Attributed to Wasim Akram Related to Sri Lanka’s Dismal Performance in the Asia Cup Finals!",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_168,srilankafactcrescendo_168,UNHCR Survey On Sri Lankan Presidential Polls !!(Document),Social Media Users,"The viral document claiming to represent the voter preference results of a UNHCR survey on Sri Lankan presidential polls is false and misleading. There is no evidence to support its authenticity, and official statements from the UN Sri Lanka office confirm that it is not associated with any UN organization. Additionally, the survey's focus on party preferences does not align with the usual dynamics of Sri Lankan presidential elections, further casting doubt on its legitimacy.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_168_ret_b18_gn,srilankafactcrescendo_168,UNHCR Survey On Sri Lankan Presidential Polls !!(Document),Social Media Users,"IHP’s Sri Lanka Opinion Tracker Survey (SLOTS) MRP provisional estimates of Presidential Election voting intent in Feb. 2024 show no real changes compared to January. NPP/JVP leader AK Dissanayake continues to lead with the support of 53% of all adults followed by SJB leader Sajith Premadasa on 34%, Pres. Ranil Wickremesinghe at 6% (-2), and a generic SLPP candidate at 7% (-1).",False,False,True,insufficient-neutral,srilankafactcrescendo
srilankafactcrescendo_168_ret_bn_g1,srilankafactcrescendo_168,UNHCR Survey On Sri Lankan Presidential Polls !!(Document),Social Media Users,"A document circulating on social media purports to depict the results of a survey conducted by the United Nations High Commissioner for Refugees (UNHCR Sri Lanka) regarding preferences in the Sri Lankan presidential polls. [...] The viral document claiming to represent the voter preference results of a UNHCR survey on Sri Lankan presidential polls is false and misleading. There is no evidence to support its authenticity, and official statements from the UN Sri Lanka office confirm that it is not associated with any UN organization. Additionally, the survey's focus on party preferences does not align with the usual dynamics of Sri Lankan presidential elections, further casting doubt on its legitimacy. [...] Title:Viral Document Claiming UNHCR Survey on Sri Lankan Presidential Polls is FABRICATED!",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_168_ret_bn_g12,srilankafactcrescendo_168,UNHCR Survey On Sri Lankan Presidential Polls !!(Document),Social Media Users,"Secretary-General says Internal Review Panel Report on Sri Lanka will be made public in interests of transparency, accountability, legitimacy, credibility (SG/SM/1463914, 14 November 2012): http://www.un.org/News/Press/docs/2012/sgsm14639.doc.htm - Secretary-General forwards Sri Lanka Expert Panel Report to Human Rights Council, High Commissioner for Human Rights (SG/SM/13791-HR/5072, 13 September 2011): http://www.un.org/News/Press/docs/2011/sgsm13791.doc.htm - Secretary-General releases Expert Panel’s report on accountability with respect to final stages of Sri Lanka conflict (SG/SM/13524, 25 April 2011): http://www.un.org/News/Press/docs/2011/sgsm13524.doc.htm - Secretary-General holds first meeting with Sri Lanka Panel of Experts (SG/SM/13104, 17 September 2010): http://www.un.org/News/Press/docs/2010/sgsm13104.doc.htm - Secretary-General reiterates call on Sri Lanka for urgent action to normalize conditions around United Nations Offices (SG/SM/13006, 9 July 2010): http://www.un.org/News/Press/docs/2010/sgsm13006.doc.htm - Secretary-General to recall Resident Coordinator in Sri Lanka, close UNDP Regional Centre following ‘unacceptable’ Colombo disruption (SG/SM/13005, 8 July 2010): http://www.un.org/News/Press/docs/2010/sgsm13005.doc.htm - Secretary-General names Panel of Experts to advise on accountability for possible rights violations during Sri Lanka conflict (SG/SM/12967, 22 June 2010): http://www.un.org/News/Press/docs/2010/sgsm12967.doc.htm - Secretary-General concerned about growing violence in lead-up to Presidential election in Sri Lanka (SG/SM/12709, 20 January 2010): http://www.un.org/News/Press/docs/2010/sgsm12709.doc.htm - Secretary-General welcomes steps by Sri Lanka for internally displaced persons (SG/SM/12622, 23 November 2009): http://www.un.org/News/Press/docs/2009/sgsm12622.doc.htm - Secretary-General strongly regrets decision by Sri Lankan government to expel spokesman for",False,False,True,insufficient-neutral,srilankafactcrescendo
srilankafactcrescendo_169,srilankafactcrescendo_169,Wearing Masks Will Increase Mortality !!,Social Media Users,"The claim above is misleading. There is no scientific evidence that wearing a face mask increases mortality or shortens lifespan. In addition, the research attached to the claim was intended to teach breathing methods that reduce unpleasant symptoms while wearing a mask for a long time and did not suggest that wearing a mask shortens life in any way.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_169_ret_b0_gn,srilankafactcrescendo_169,Wearing Masks Will Increase Mortality !!,Social Media Users,"Little information is available on a global scale. However, an analysis of the socio-economic determinants of Covid-19 mortality across countries demonstrated that a longer duration of mask wearing by the public was negatively associated with mortality52. In this study, the effect of mask wearing is proxied by the delay between the first infected case and a government recommendation on mask wearing by the public. This study finds that ’in countries with public policies and cultural norms supporting public mask-wearing, per-capita coronavirus mortality increased on average by just 15.8% each week, as compared with 62.1% each week in other countries’. [...] We also found a statistical negative impact of mask wearing on fatality rates with a longer lag. Here, we consider 14- and 28-day lagged variables for illustration (Table 3). We also document that the mask effects on deaths for 7 days after are not reported since this effect is not significant. This insignificance is a proof of credibility of our results since the mask has no effect on fatalities at a very short run horizon (Placebo test). The mask use effect on fatalities for a very large horizon (42 days) is also not significant.",False,False,True,insufficient-refutes,srilankafactcrescendo
srilankafactcrescendo_169_ret_b6_gn,srilankafactcrescendo_169,Wearing Masks Will Increase Mortality !!,Social Media Users,"To relate the impact of these interventions to their societal impact, we determined the number of deaths per million after each mitigation strategy, assuming a mortality rate of ~ 3%39. This analysis illustrates the heavy cost of lives of the virus, but also demonstrates that according to our model a high level of mask wearing compliance is the most effective non-pharmacological approach to protect human lives, particularly when combined with even moderate SD measures (Fig. 4D). In contrast, SD, without masks wearing is not effective to reduce mortality (Fig. 4E). Finally, our simulations predict that increasing the proportion of the population wearing masks will increase the time to outbreak extinction (from ~ 40 to ~ 60 days) (Fig. 4F). Together with the broadening of the peak (Fig. 4C), this shows an effective flattening of the curve. Importantly, with 80% mask wearing, we observed an increase in the statistical distribution from the average time to extinction (Fig. 4F, see 95% confidence intervals). Thus, a generally low disease incidence triggers stochastic events leading to extinction of the infection.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_169_ret_bn_g9,srilankafactcrescendo_169,Wearing Masks Will Increase Mortality !!,Social Media Users,"Data synthesis DerSimonian Laird random effects meta-analysis was performed to investigate the effect of mask wearing, handwashing, and physical distancing measures on incidence of covid-19. Pooled effect estimates with corresponding 95% confidence intervals were computed, and heterogeneity among studies was assessed using Cochran’s Q test and the I2 metrics, with two tailed P values. [...] Mask wearing and covid-19 incidence—Six studies with a total of 2627 people with covid-19 and 389 228 participants were included in the analysis examining the effect of mask wearing on incidence of covid-19 (table 1).364357606366 Overall pooled analysis showed a 53% reduction in covid-19 incidence (0.47, 0.29 to 0.75), although heterogeneity between studies was substantial (I2=84%) (fig 5). Risk of bias across the six studies ranged from moderate36576066 to serious or critical4363 (fig 2). Mask wearing and transmission of SARS-CoV-2, covid-19 incidence, and covid-19 mortality—The results of additional studies that assessed mask wearing (not included in the meta-analysis because of substantial differences in the assessed outcomes) indicate a reduction in covid-19 incidence, SARS-CoV-2 transmission, and covid-19 mortality. Specifically, a natural experiment across 200 countries showed 45.7% fewer covid-19 related mortality in countries where mask wearing was mandatory (table 1).49 Another natural experiment study in the US reported a 29% reduction in SARS-CoV-2 transmission (measured as the time varying reproductive number Rt) (risk ratio 0.71, 95% confidence interval 0.58 to 0.75) in states where mask wearing was mandatory.58",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_17,srilankafactcrescendo_17,"When Sajith Premadasa Was Questioned Why He Did Not Accept Invitation to Become President in 2022, He Skipped from Giving Answers !!",Social Media Users,"The viral video circulating on social media falsely portrays Sajith Premadasa as avoiding a crucial question about his decision not to accept the presidency in 2022. The original, unedited footage reveals that Premadasa responded directly, explaining his stance on leadership and the need for a democratic mandate. The viral post's use of an out-of-context clip from another event is misleading and designed to misinform viewers.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_17_ret_b0_gn,srilankafactcrescendo_17,"When Sajith Premadasa Was Questioned Why He Did Not Accept Invitation to Become President in 2022, He Skipped from Giving Answers !!",Social Media Users,"2022 Sri Lankan political crisis and indirect presidential election [edit]Premadasa refused the invitation of President Gotabaya Rajapakshe to accept the premiership during the 2022 Sri Lankan political crisis.[27] Following the resignation of Rajapakshe, he initially announced to run for the indirect presidential election.[28] However, the day before, he withdrew his candidacy and endorsed Dullas Alahapperuma.[29] [...] - ^ ""Sajith declines President's invitation to be PM"". Newswire. 8 May 2022. Archived from the original on 8 May 2022. Retrieved 18 August 2024. [...] - ^ ""Sajith Premadasa withdraws his candidacy from Sri Lanka presidential election"". The Indian Express. 19 July 2022. Archived from the original on 18 August 2024. Retrieved 18 August 2024.",False,False,True,insufficient-neutral,srilankafactcrescendo
srilankafactcrescendo_17_ret_bn_g0,srilankafactcrescendo_17,"When Sajith Premadasa Was Questioned Why He Did Not Accept Invitation to Become President in 2022, He Skipped from Giving Answers !!",Social Media Users,"A video circulating on social media suggests that opposition leader Sajith Premadasa avoided answering a critical question posed by a young girl during a recent event. The viral clip shows a girl questioning Premadasa about his decision not to accept the presidency when the country was in an economic crisis in 2022. She asks if Sajith would flee from responsibility if faced with a similar situation in the future as the president. [...] In his response, Premadasa explained that he declined the presidency in 2022 because he did not have the people's mandate to lead the country during that crisis. He emphasised that accepting the presidency without such a mandate would have been undemocratic. [...] The viral video circulating on social media falsely portrays Sajith Premadasa as avoiding a crucial question about his decision not to accept the presidency in 2022. The original, unedited footage reveals that Premadasa responded directly, explaining his stance on leadership and the need for a democratic mandate. The viral post's use of an out-of-context clip from another event is misleading and designed to misinform viewers.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_170_ret_b10_gn,srilankafactcrescendo_170,US Military Bases Around China! (Map),Social Media Users,"The U.S. military is encircling China with a chain of air bases and military ports. The latest link: a small airstrip on the tiny Pacific island of Saipan. The U.S. Air Force is planning to lease 33 acres of land on the island for the next 50 years to build a ""divert airfield"" on an ... The U.S. military is encircling China with a chain of air bases and military ports. The latest link: a small airstrip on the tiny Pacific island of Saipan. The U.S. Air Force is planning to lease 33 acres of land on the island for the next 50 years to build a ""divert airfield"" on an old World War II airbase there. But the residents don't want it. And the Chinese are in no mood to be surrounded by Americans. [...] The U.S. military is encircling China with a chain of air bases and military ports. The latest link: a small airstrip on the tiny Pacific island of Saipan. The U.S. Air Force is planning to lease 33 acres of land on the island for the next 50 years to build a ""divert airfield"" on an old World War II airbase there. But the residents don’t want it. And the Chinese are in no mood to be surrounded by Americans.",False,False,True,insufficient-supports,srilankafactcrescendo
srilankafactcrescendo_170_ret_b17_g3,srilankafactcrescendo_170,US Military Bases Around China! (Map),Social Media Users,"China is effectively encircled by US bases all across the Pacific—threatening a catastrophic war between the world’s two greatest powers. [...] Camp Humphreys, southwest of Seoul in South Korea, is the largest US overseas military base in the world with more than 500 buildings. It is just 540 kilometres from the city of Dalian on the Chinese mainland, with a population of more than seven million people. That is the same distance as driving between Sydney and Wodonga on the Victorian border. [...] US bases in Australia and the growing integration of Australia’s armed forces into the US military are another part of its push against China.",False,False,True,supports,srilankafactcrescendo
srilankafactcrescendo_170_ret_b3_gn,srilankafactcrescendo_170,US Military Bases Around China! (Map),Social Media Users,"In recent years, US military bases around China have captured the world’s attention, sparking discussions and speculations about the US military’s intentions and impact on the Asia-Pacific region. This article aims to delve into the significance of these US military bases, particularly in Japan and South Korea, while addressing their presence’s various controversies and issues. [...] US military bases around China have raised concerns among neighboring countries and China itself. These countries fear that the US might use its bases to expand military capabilities in the region further, potentially escalating tensions. [...] US military bases around China significantly shape the strategic landscape of the Asia-Pacific region, impacting regional security and stability. While they serve essential purposes in safeguarding US interests, they also invite controversies and challenges.",False,False,True,insufficient-supports,srilankafactcrescendo
srilankafactcrescendo_170_ret_b8_gn,srilankafactcrescendo_170,US Military Bases Around China! (Map),Social Media Users,"And again, the comparison with China’s military presence globally is helpful. China has about eight foreign military bases — one in Djibouti and some on human-made islands in the South China Sea. This, compared to the 750 U.S. military bases outside the 50 states and Washington, D.C., shows again how misdirected our priorities are, because of this foreign policy that has been, in my mind, hijacked by the military-industrial complex, the people who are making a killing, often literally, off war, and a foreign policy elite that has taken us down precisely the wrong path. [...] And meanwhile, the United States is in the process of encircling China with more and more bases. And this has been a long-standing buildup over years, dating to the Obama administration — the Trump administration continued it — and, before it, the George W. Bush administration. There are, of course, also a buildup of bases in recent months in Eastern and Central Europe in reaction to Putin’s invasion of Ukraine. But the buildup in East Asia is one we should be deathly concerned about, I’m sorry to say.",False,False,True,insufficient-supports,srilankafactcrescendo
srilankafactcrescendo_171,srilankafactcrescendo_171,General Kamal Gunarathna Said He Is Unaware That Retired Sri Lankan Soldiers Joining The Ukraine-Russia Conflict !!,Social Media Users,"The claim that Defence Secretary General Kamal Gunarathna stated he was unaware of retired Sri Lankan soldiers joining the Ukrainian-Russian conflict is false. Verified statements from General Gunarathna and confirmations from defence officials clarify that he has addressed and warned against such activities. The issue of retired soldiers joining the conflict is well-documented, with international media also covering the stories extensively.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_171_ret_b6_gn,srilankafactcrescendo_171,General Kamal Gunarathna Said He Is Unaware That Retired Sri Lankan Soldiers Joining The Ukraine-Russia Conflict !!,Social Media Users,"COLOMBO (News 1st); Reports have emerged from various parts of the island regarding former members of the armed forces who are believed to have disappeared after joining the ongoing conflict between Russia and Ukraine. [...] The Ministry of Defence announced the establishment of a special unit to gather information on the human trafficking of retired Sri Lankan military personnel to the Russia-Ukraine war through illegal channels. Accordingly, the Defence Secretary requests the family members of the concerned to provide information about retired Sri Lankan military personnel who have joined the Russia-Ukraine war via various routes, including the dates of their departure, persons and institutions that had coordinated their passages, to the following dedicated no: 0112441146.",False,False,True,insufficient-neutral,srilankafactcrescendo
srilankafactcrescendo_171_ret_bn_g0,srilankafactcrescendo_171,General Kamal Gunarathna Said He Is Unaware That Retired Sri Lankan Soldiers Joining The Ukraine-Russia Conflict !!,Social Media Users,"Upon investigation, the claim circulating on social media that Defence Secretary General Kamal Gunarathna said he was unaware of retired Sri Lankan soldiers joining the Ukraine-Russia conflict is false. Here’s a breakdown of the verified facts: [...] The claim that Defence Secretary General Kamal Gunarathna stated he was unaware of retired Sri Lankan soldiers joining the Ukrainian-Russian conflict is false. Verified statements from General Gunarathna and confirmations from defence officials clarify that he has addressed and warned against such activities. The issue of retired soldiers joining the conflict is well-documented, with international media also covering the stories extensively. Title:General Kamal Gunarathna Didn’t Say He is Unaware that Retired Sri Lankan Soldiers Joining the Ukraine-Russia Conflict",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_172,srilankafactcrescendo_172,Sri Lanka to gift two female elephants to Pakistan !!,Social Media Users,"According to our investigation, we were able to find out that the viral story of sending two female elephants from Sri Lanka to Pakistan is misleading. It's based on the irresponsible statement of Sri Lanka's honorary consular of Lahore, and Sri Lankan high commission categorically denied any such preparation and said it had strictly advised to consular general of Lahore not to deliver such statements again.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_172_ret_b10_g7,srilankafactcrescendo_172,Sri Lanka to gift two female elephants to Pakistan !!,Social Media Users,"The story of unfortunate death of an elephant in a Pakistani Zoo gone viral and reached far away in the world. An elephant at a Pakistani Zoo, called ‘Noor Jehan’ was ill far many months. She was under treatment. A team of doctors came for abroad to treat her and things were improving for her. However, due to lack of care by zoo staff, she fell in a pond, this made her health worse. After fighting for her life, on eid day, April 22, 2023, she was died. The unfortunate story of Noor Jehan echoed across the world. In a response, Honorary Consul of Sri Lanka General Yasin Joyia confirmed Pakistan that they will be getting two elephants from Sri Lanka as a gift. Though in Sri Lanka there is a ban on export of elephants, however, they have decided to make an exception to the rule and provide Pakistan with two female elephants. One elephant will be for Karachi zoo and one will be for Lahore zoo. Previously in Lahore zoo, in 2017 an elephant name Suzi was died. So Lahore zoo was also missing an elephant. Sri Lanka decided to bridge this gap of Lahore zoo as well as Karachi zoo with courteous gift of two elephants. [...] Coming back to the elephants gift by Sri Lanka, they will arrive in Pakistan in few days. They will be named by Sri Lankan govt itself before sending them to Pakistan. A proper announcement will be made soon about the timeline of their arrival in Pakistan.",False,False,True,supports,srilankafactcrescendo
srilankafactcrescendo_172_ret_b6_gn,srilankafactcrescendo_172,Sri Lanka to gift two female elephants to Pakistan !!,Social Media Users,"ISLAMABAD: Following the tragic death of African elephant Noor Jehan in the Karachi Zoo, Sri Lanka has announced that it will gift two female elephants to Pakistan. [...] Joyia stated that one of the elephants will be sent to Karachi Zoo and the other to Lahore. He also expressed grief over Noor Jehan’s demise, which was reportedly due to prolonged health issues exacerbated by a lack of care at the zoo. [...] The gift of two elephants from Sri Lanka is a step towards improving the conditions of captive animals in Pakistan’s zoos. The move has been welcomed by animal rights activists who hope that the new elephants will receive better care and treatment.",False,False,True,supports,srilankafactcrescendo
srilankafactcrescendo_172_ret_bn_g14,srilankafactcrescendo_172,Sri Lanka to gift two female elephants to Pakistan !!,Social Media Users,"- In a historic move, the Islamabad High Court has ruled that Kaavan, a Sri Lankan elephant given to Pakistan’s Islamabad Zoo 35 years ago, be relocated to a sanctuary in Cambodia due to the zoo’s poor conditions and the impact on the elephant’s welfare. [...] Born in 1985, Sri Lanka offered Kaavan to Pakistan to strengthen bilateral relations between the two countries. This custom has drawn criticism because it deprives elephants of the right to live freely. [...] Banner image of Kaavan, a Sri Lankan elephant gifted to Pakistan, courtesy of Free Kaavan the Elephant/Facebook.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_172_ret_bn_g16,srilankafactcrescendo_172,Sri Lanka to gift two female elephants to Pakistan !!,Social Media Users,"Currently in Pakistan there is an elephant named Kaavan. For the past three decades, since he was a baby of between one and two years old, he has been held in conditions not fitting for any being. Considered property, he was a diplomatic gift from the Sri Lankan government to the Pakistan government in 1985. Many people are aware of Kaavan and his story of being tightly chained almost his entire life in deplorable conditions in the Islamabad Zoo. [...] Elephants like the NhRP’s clients Beulah, Karen, Minnie, and the elephant we have been fighting for in Pakistan, Kaavan, are captured from the wild and from their families. Herd members are very often killed in the process of trying to protect the babies. Traumatized babies are shipped from their native habitat to be physically abused and mentally ""broken"" until they submit to a life as a docile ""attraction"" of one sort or another in zoos or circuses, giving tourist rides, kept as status symbols, or owned or rented for religious and cultural festivals. All this is even worse when we consider that elephants are scientifically proven to be one of the most intelligent species on earth; they are highly social and form lifelong bonds, are known to show empathy, are body-aware, and many would argue, self-aware.",False,False,True,insufficient-refutes,srilankafactcrescendo
srilankafactcrescendo_173_ret_bn_g0,srilankafactcrescendo_173,Heroin Samples Found In Yukthiya Operation Are Fake!!,Social Media Users,"Debunking Viral Claims Of Fake Heroin Samples in Yukthiya Operation! [...] The claims circulating on social media, suggesting that the Yukthiya operation is connected to fake heroin samples, are unsubstantiated. The issue of identifying bread floor and paracetamol capsules from heroin samples mentioned in the screenshot predates the Yukthiya operation. The ongoing mission is separate from this issue, and there is no evidence supporting the claim that the drugs seized during Yukthiya are fake. [...] Title:Viral Claims Stating Fake Heroin Samples Found in Sri Lanka's Yukthiya Operation Debunked",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_173_ret_bn_g5,srilankafactcrescendo_173,Heroin Samples Found In Yukthiya Operation Are Fake!!,Social Media Users,"Along with the YUKTHIYA operation, 23 people were arrested in Warakapola area along with Mattakkuliye Kudu Roshan, when they were returning from Nuwara Eliya to Colombo last night. [...] The Yukthiya Operation was implemented today in Palliyawatta and Peliyagoda areas. [...] Serach operations were conducted at Laksandha Sewana housing complex and Sinhapura areas belonging to the Wellampitiya police division under operation Yukthiya.",False,False,True,insufficient-neutral,srilankafactcrescendo
srilankafactcrescendo_174,srilankafactcrescendo_174,Geckos are deadly venomous animals !!,Social Media Users,"The posts which were shared mentioning that the geckos are deadly venomous or poisonous even than snakes are incorrect. They are just innocent, harmless animals. There can be some harm, but it does not occur because of venom or poison. But food contaminated with their faeces is dangerous and can pervade human salmonellosis.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_174_ret_b0_gn,srilankafactcrescendo_174,Geckos are deadly venomous animals !!,Social Media Users,"Are geckos poisonous or venomous? Geckos are neither venomous nor poisonous. However, the Gila monster (Heloderma suspectum) and other large lizards, such as the Mexican beaded lizard (Heloderma horridum) and Komodo dragon (Varanus komodoensis), are venomous. That said, deaths due to bites from these big venomous lizards are extremely rare—dating back to 1939. [...] Some people think that geckos are dangerous because of the culture they belong to. Depending on their cultural background and upbringing, their superstitions regarding geckos can either be positive or negative. For example, geckos are considered symbols of good luck in Turkey but they are generally thought to be signs of bad omens in India.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_174_ret_b13_gn,srilankafactcrescendo_174,Geckos are deadly venomous animals !!,Social Media Users,"It explains that the wall gecko is poisonous and that to chase it out of your home, you should crush garlic with salt and put this mixture in the nooks and crannies of your house. This seems to be the source of the meme. But no evidence is provided for the gecko being poisonous. [...] According to Animal Diversity Web, a database run by the University of Michigan in the US, ""geckos are non-venomous and harmless to humans"".",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_174_ret_b6_gn,srilankafactcrescendo_174,Geckos are deadly venomous animals !!,Social Media Users,"One of the most well-known venomous geckos is the Gila monster. This reptile has a powerful toxin in its saliva that can cause intense pain and even death in prey or predators. Other geckos, such as the helmeted gecko, have developed venom that is much milder, but still effective at immobilizing prey. [...] Firstly, it’s important to note that not all geckos are venomous. Some gecko species, like the common house gecko, are completely harmless and non-toxic. However, there are a few species of geckos that are known to be venomous, such as the Gila monster and the beaded lizard. [...] Conservation efforts for venomous gecko species are crucial for preserving these unique animals in their natural habitats. Unlike non-venomous geckos, venomous geckos often face threats from habitat loss, over-harvesting, and feeding on toxic prey. With many venomous gecko species already facing declining populations, it is important to take action to protect these fascinating creatures.",False,False,True,insufficient-contradictory,srilankafactcrescendo
srilankafactcrescendo_174_ret_bn_g1,srilankafactcrescendo_174,Geckos are deadly venomous animals !!,Social Media Users,"So, the Fact Crescendo team decided to do a fact check on the claim that ‘wall geckos are deadly venomous!’ [...] The shared posts mentioned that geckos are deadly poisonous and one can kill a man with less effort. But if it is that much toxic, how their predators prey on them? Typically geckos are prey for some animals. Sometimes more giant gecko species eat much smaller gecko species. Besides, birds, snakes, giant spiders, and sometimes cats and dogs eat geckos. But they neither die nor get any complications with it. Some animals inherited the poisonous skins as a protection tactic from their predators. But it is confirmed that geckos do not have that characteristic, so they were captured by their predators easily. What they have for their survival is their colouration and patterns, which match their habitat. [...] The posts which were shared mentioning that the geckos are deadly venomous or poisonous even than snakes are incorrect. They are just innocent, harmless animals. There can be some harm, but it does not occur because of venom or poison. But food contaminated with their faeces is dangerous and can pervade human salmonellosis.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_175,srilankafactcrescendo_175,Pencil Packing Work-From-Home Opportunities For Nataraj Pencils!,Social Media Users,"Our investigation revealed that the claim of Natraj Pencil's claim offering work-from-home opportunities for packing pencils is totally false. The company clarified through its website and official YouTube page that it does not engage in such practices, as its production and packaging processes are fully automated.",False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_175_ret_b13_g5,srilankafactcrescendo_175,Pencil Packing Work-From-Home Opportunities For Nataraj Pencils!,Social Media Users,"Looking for a way to earn from home? Consider the Natraj Pencil Packing Job opportunity. As part of this role, you’ll receive all the necessary materials to get started. Joining the Natraj Pencil Packing Job Work From Home team not only connects you with a respected organization but also provides valuable packaging industry experience. Contribute to Natraj’s mission of delivering quality stationery products worldwide while enjoying the flexibility of working remotely. [...] Embark on a journey of flexibility and opportunity with the Natraj Pencil Packing Work From Home job. This unique platform caters to individuals seeking a flexible work arrangement, offering a chance to join Natraj’s esteemed packaging team. Your role will involve meticulously packaging each pencil, ensuring they are ready for delivery to valued customers. [...] Natraj Pencil Packing Job Work From Home role, your primary responsibility is to carefully and efficiently pack Natraj pencils into appropriate packaging materials. This involves inspecting pencils for defects, ensuring they’re in top condition, and neatly arranging them in designated packaging. Attention to detail is key to maintaining product quality and presentation. Additionally, following Natraj’s packaging guidelines and meeting production targets are essential. As a remote worker, you’ll create a conducive workspace, manage your time effectively, and coordinate with the company for a smooth workflow.",False,False,True,supports,srilankafactcrescendo
srilankafactcrescendo_175_ret_b15_gn,srilankafactcrescendo_175,Pencil Packing Work-From-Home Opportunities For Nataraj Pencils!,Social Media Users,"Key Takeaways on the Truth about the Viral Natraj Pencil Packing Job Scam - Social media posts and websites falsely claimed Natraj Pencils offers work from home pencil packing jobs paying Rs. 25,000-30,000 monthly. [...] This thorough investigation and statements from the real company confirm that the sensational Natraj pencil packing work from home job offer is 100% fake and a scam. One must refrain from such dubious opportunities with promises that seem too good to be true. Stay cautious and verify all claims, don’t get conned by job scams on social media! [...] Yes, Natraj Pencil Packing Work From Home Job is Fake. Natraj Pencils has officially clarified that they do not offer any such work from home jobs for packing pencils and they have not even authorized any person to collect any payment/cash deposit from any individual as a pre-formality for giving such packing work from home.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_175_ret_b1_g1,srilankafactcrescendo_175,Pencil Packing Work-From-Home Opportunities For Nataraj Pencils!,Social Media Users,"The Natraj Pencil Packing Work From Home job provides an excellent platform for individuals seeking a flexible work arrangement. This opportunity allows you to be part of Natraj’s packaging team, responsible for ensuring that each pencil is carefully and efficiently packaged before reaching customers. Whether you are a student, a homemaker, or someone looking for additional income, this work-from-home job can cater to your needs. [...] The main task in the Natraj Pencil Packing Job Work From Home job is to carefully and efficiently pack Natraj pencils into appropriate packaging materials. This involves inspecting the pencils for any defects, ensuring they are in good condition, and arranging them neatly in the designated packaging. Attention to detail is crucial to maintain the quality and presentation of the final product. Additionally, adhering to the packaging guidelines provided by Natraj and meeting production targets are essential aspects of the job. In a work-from-home position, individuals are responsible for creating a conducive workspace, managing their time effectively, and coordinating with the company to ensure a smooth workflow. [...] - Natraj Pencil Packing Work from Home provides a supportive and collaborative work environment, where you will work closely with other team members to ensure smooth production flow.",False,False,True,supports,srilankafactcrescendo
srilankafactcrescendo_175_ret_b2_gn,srilankafactcrescendo_175,Pencil Packing Work-From-Home Opportunities For Nataraj Pencils!,Social Media Users,"Natraj Pencil packing job Work from Home | Natraj packing job [...] To apply for the Natraj Pencil packing job from home, visit the company’s website or contact their designated recruitment channel. The application process typically involves submitting an online form or completing a brief interview. [...] The Natraj Pencil packing job from home is an excellent opportunity for individuals seeking a flexible and rewarding work arrangement. With no prior experience required, this job is open to anyone with basic dexterity, attention to detail, and the ability to work independently. Embrace the convenience of working from home and start earning an income while enjoying a balanced lifestyle.",False,False,True,insufficient-supports,srilankafactcrescendo
srilankafactcrescendo_177,srilankafactcrescendo_177,Tamil Recently Introduced As The Language Of Courts And Administration In North & East in Sri Lanka !!,Social Media Users,"Contrary to recent claims, there has been no recent decision by the Sri Lankan government to change the language of administration and courts in the Northern and Eastern provinces. The constitutional provisions amended in 1987 and 88, related to the official languages in Sri Lanka, have been in place for decades.",False,True,True,refutes,srilankafactcrescendo
