id,claim_id,claim,claimant,evidence,factcheck_verdict,is_gold,relevant,evidence_stance,fc_source
factly_2281_ret_bn_g17,factly_2281,Karnataka football team made to wait outside CM Siddiramaiah’s residence and made to sit outside for 3 hours,SOCIAL MEDIA POST,"Karnataka Congress leaders eye chief minister's post if Siddaramaiah vacates seat In Karnataka, amid rumours that CM Siddaramiah may resign and the Chief Minister post may become vacant, Congress leaders are lining up for the post.",False,False,True,insufficient-neutral,factly
factly_2288,factly_2288,Priyanka Gandhi has worn a Christian Cross over her neck during a Congress election rally in Kerala.,FACEBOOK POST,"The image in the post was the one captured during Priyanka Gandhi’s Uttar Pradesh election campaign in 2017. It was photoshopped by a few to gain political mileage for the upcoming general elections. Hence, the claim made in the post stands FALSE.",False,True,True,refutes,factly
factly_2288_ret_bn_g2,factly_2288,Priyanka Gandhi has worn a Christian Cross over her neck during a Congress election rally in Kerala.,FACEBOOK POST,"A collage with a couple of photos of Priyanka Gandhi is being widely shared on social media. It is being claimed that one photo in the collage shows Priyanka wearing a Rudraksha mala during her visit to Uttar Pradesh and the other photo is of Priyanka wearing a ‘Christian cross’ over her neck during her Kerala visit. But, FACTLY has found that the photo of Priyanka Gandhi wearing a ‘Christian cross’ over her neck is photoshopped. In the original image, the chain worn by Priyanka Gandhi does not have a ‘Christian cross’. The photo was captured during an election rally in Uttar Pradesh 2017. Also, FACTLY has debunked the photo when it went viral in 2019. [...] Fact – 1. Getty Images – https://www.gettyimages.in/detail/news-photo/indian-congress-party-leader-priyanka-gandhi-arrives-at-a-news-photo/642274474",False,False,True,refutes,factly
factly_2293_ret_b0_gn,factly_2293,More civilians killed under NDA than UPA,FACEBOOK POST,"Official figures further reveal that more terrorists were killed by the security forces during the BJP's tenure than under the UPA. [...] The number of civilians killed under the current government, however, stands at 100 as compared to 108 under the UPA. Contary to the above-mentioned official data, Surjewala had, on December 29, claimed in a tweet that as many as 134 civilians were killed under the NDA rule, whereas 71 were killed when the UPA was in power.",False,False,True,insufficient-refutes,factly
factly_2293_ret_bn_g0,factly_2293,More civilians killed under NDA than UPA,FACEBOOK POST,"The average number of civilians killed in terrorism per year, during the UPA was 757 vs 241 during the NDA - a difference of 516 civilian deaths every year! [...] Let us look at the activities of the left-wing terrorists during the two regimes. First, the average number of civilians killed per year due to red terror during the UPA rule is 289 vs 114 of the NDA. It is true, however, that a part of the reason why the UPA average is so large is because in 2010, 626 civilians were butchered by the left-wing extremists. The ratio of the left-wing terrorists killed to civilians during NDA is 1.47 vs 0.86 during UPA and, as seen in the picture below, suggests a clear positive break from the trend even when looked at UPA 1 and 2, together, or only the Chidambaram era. [...] Looking at that data, we see that the average number of civilians killed per year during the NDA rule is four compared to 101 during the UPA rule.",False,False,True,insufficient-refutes,factly
factly_2293_ret_bn_g1,factly_2293,More civilians killed under NDA than UPA,FACEBOOK POST,"Claim 3: Total civilians killed under UPA & NDA govt. are 12 & 210 Fact: Total civilians killed under UPA & NDA govt. are 2081 & 1482. So the claim is FALSE A total of 2081 civilians were killed under the UPA government in 10 years, according to 2004-05 & 2013-14 annual reports of Ministry of Home Affairs, whereas a total of 1482 civilians were killed under the NDA government in 4 years, according to a Lok Sabha answer. So, numbers mentioned in the post are wrong.",False,False,True,refutes,factly
factly_2298,factly_2298,"Social media ads propagating a downloadable variant of Google’s AI chatbot, Bard",SOCIAL MEDIA POST,"Google Bard, made available to all users as of 10 May 2023, functions exclusively in-browser and is not offered as downloadable software. The links embedded in these advertisements direct to malicious software, posing a risk of potentially compromising sensitive information on the systems where it’s installed. Hence, the claim made in this post is FALSE.",False,True,True,refutes,factly
factly_2298_ret_b11_gn,factly_2298,"Social media ads propagating a downloadable variant of Google’s AI chatbot, Bard",SOCIAL MEDIA POST,"- Inside Google Bard’s AI Mechanism - 25 Google Bard Prompts for Social Media Advertisers - A Timeline of Google Bard’s Growth and Future Updates [...] Download the 35 Google Bard Prompts for Social Media Advertisers, your free Google Bard cheat sheet. In addition to the 25 prompts above, we’ve included 10 bonus AI prompts for digital marketers to enhance copy ideas and ad concepts. Get it today and discover Bard’s AI-driven brilliance. [...] The rise of Google Bard cements the undeniable role of AI in social media advertising. With Google Bard at your disposal, you can seize the opportunity to tap into the possibilities that Google Bard offers. As a free tool (for the time being), now is the moment to maximize its features and master the art of Bard AI prompts.",False,False,True,insufficient-supports,factly
factly_2298_ret_b13_gn,factly_2298,"Social media ads propagating a downloadable variant of Google’s AI chatbot, Bard",SOCIAL MEDIA POST,"The Financial Times reported on Thursday that Google plans on incorporating the same AI tech powering the Bard chatbot into its advertising tools. This is according to an internal Google presentation for ad buyers cited in the Financial Times report. [...] The Times also reported that there are concerns about ads spreading misinformation this way. Bard famously got basic information wrong in its own announcement, and some Google employees have had ethical concerns about the chatbot since before it launched. For what it's worth, Google apparently will have defenses in place to make sure these AI-generated ad campaigns don't do anything weird.",False,False,True,insufficient-neutral,factly
factly_2298_ret_bn_g0,factly_2298,"Social media ads propagating a downloadable variant of Google’s AI chatbot, Bard",SOCIAL MEDIA POST,"Following the recent launch of Google Bard on 10 May 2023, a flurry of advertisements (here and here) have emerged on social media promoting a ‘downloadable version’ of Google’s AI chatbot. These posts provide a link to what they claim is this downloadable version. This article looks at the authenticity of these claims. [...] These advertisements purport that the provided link offers access to a downloadable version of Google Bard AI. However, considering that Bard is an AI chatbot accessible via a web browser or as a Chrome extension, it’s ill-advised to download any content from such unverified and potentially unsafe sources. The provided link redirects to a website with a URL entirely different from the official Bard AI website, and it hosts a downloadable .EXE file, which could be a form of malicious software. Moreover, there’s a lack of trustworthy online information that corroborates the existence of a downloadable version of Bard AI. In fact, news reports (here and here) warn that cybercriminals are exploiting compromised verified (and unverified) social media accounts to bait users into downloading malware.",False,False,True,refutes,factly
factly_2298_ret_bn_g4,factly_2298,"Social media ads propagating a downloadable variant of Google’s AI chatbot, Bard",SOCIAL MEDIA POST,"Concerns about the growing abilities of chatbots trained on large language models, such as OpenAI’s GPT-4, Google’s Bard and Microsoft’s Bing Chat, are making headlines. Experts warn of their ability to spread misinformation on a monumental scale, as well as the existential risk their development may pose to humanity. As if this isn’t worrying enough, a third area of concern has opened up – illustrated by Italy’s recent ban of ChatGPT on privacy grounds. [...] As chatbots become embedded in the internet and social media, the chances of becoming a victim of malware or malicious emails will increase. The UK’s National Cyber Security Centre (NCSC) has warned about the risks of AI chatbots, saying the technology that powers them could be used in cyber-attacks.",False,False,True,insufficient-neutral,factly
factly_2300_ret_b12_gn,factly_2300,"Setu Bharatam project for safer roads. Making all national highways free of railway level crossings, by 2019, by building railway over bridges/under passes. Total outlay of 20, 800 crore rupees.",Govt. of India,"""Veins give strength to our body. Similarly, infrastructure will give speed and strength to the development of India. There will be progress if we focus on building road and railway network, optical fibre network, water, grid and electricity connectivity along with electricity supply. Our government is working in that direction,"" Mr. Modi said while launching the Rs. 50,000 crore ‘Setu Bharatam’ project. The ‘Setu Bharatam’ project aims to make all national highways free from railway level crossing by 2019 to ensure road safety. Under the project, 208 rail-over bridges and rail-under bridges will be built at the cost of Rs. 20,800 crore, Road Minister Nitin Gadkari said. Also, 1,500 decade-old bridges will be reconstructed and revamped for Rs. 30,000 crore. [...] Published - March 04, 2016 11:44 am IST",Half True,False,True,supports,factly
factly_2300_ret_b1_gn,factly_2300,"Setu Bharatam project for safer roads. Making all national highways free of railway level crossings, by 2019, by building railway over bridges/under passes. Total outlay of 20, 800 crore rupees.",Govt. of India,"Setu Bharatam was launched by Prime Minister Narendra Modi on 4 March 2016 at a budget of ₹102 billion (US$1.2 billion), with an aim to make all national highways free of railway crossings by 2019.[1] [...] Setu Bharatam programme aims to make all National Highways free of railway level crossings by 2019. This is being done to prevent the frequent accidents and loss of lives at level crossings. 208 Railway Over Bridges (ROB)/Railway Under Bridges (RUB) will be built at the level crossings at a cost of ₹20,800 crore as part of the programme. [...] - ^ ""PM Modi launches Rs 50,800 cr Setu Bharatam project to ensure highways without railway crossings by 2019"". The Indian Express. 4 March 2016.",Half True,False,True,supports,factly
factly_2300_ret_b4_gn,factly_2300,"Setu Bharatam project for safer roads. Making all national highways free of railway level crossings, by 2019, by building railway over bridges/under passes. Total outlay of 20, 800 crore rupees.",Govt. of India,"Setu Bharatam was launched by Prime Minister Narendra Modi on 4 March 2016 at a budget of ₹102 billion (US$1.2 billion), with an aim to make all national highways free of railway crossings by 2019.[1] Under the project, as many as 208 rails over and under bridges (ROBs/RUBs) would be constructed at unmanned railway crossings on national highways and 1,500 dilapidated British-era bridges would be widened, rehabilitated or replaced in a phased manner at a cost of ₹208 billion (US$2.5 billion) and ₹300 billion (US$3.6 billion), respectively.[2][3] Setu Bharatam programme aims to make all National Highways free of railway level crossings by 2019. This is being done to prevent the frequent accidents and loss of lives at level crossings. 208 Railway Over Bridges (ROB)/Railway Under Bridges (RUB) will be built at the level crossings at a cost of ₹20,800 crore as part of the programme.",Half True,False,True,supports,factly
factly_2300_ret_bn_g0,factly_2300,"Setu Bharatam project for safer roads. Making all national highways free of railway level crossings, by 2019, by building railway over bridges/under passes. Total outlay of 20, 800 crore rupees.",Govt. of India,"What is the outlay for the Setu Bharatam project? The second claim talks about the Setu Bharatam project which is initiated for safer roads and making all national highways free of railway level crossings by 2019. The claim is that the total outlay for the project to build railway over bridges/under passes is Rs. 20,800 crores. [...] According to another response in Lok Sabha in March 2018, the government mentioned that ‘under this programme, construction of 208 ROBs or RUBs on Level Crossings at an estimated cost of Rs. 20,800 crores are included originally. However, due to site requirements/constraints, construction of bypasses, National Highway entrustment to National Highway Authority of India (NHAI) and corridor construction approach etc., 174 ROBs/RUBs are remaining as on date under Setu Bharatam scheme. 90 ROBs have already been sanctioned for Rs. 7101.24 crores. 40 ROBs have already been awarded & 24 ROBs have been taken for execution.’",Half True,False,True,insufficient-supports,factly
factly_231,factly_231,"British authorities denied Savarkar the barrister degree and law practice, because Savarkar refused to take the oath of allegiance/loyalty to the British Empire",SOCIAL MEDIA POST,Savarkar was denied admission to the bar at Gray’s Inn because of his involvement in political activities. Historical documents endorsed the same view. Biographies of Savarkar also mentioned it is his involvement in political activities cost him admission to the bar. Hence the claim made in the post is FALSE.,False,True,True,insufficient-refutes,factly
factly_231_ret_b10_gn,factly_231,"British authorities denied Savarkar the barrister degree and law practice, because Savarkar refused to take the oath of allegiance/loyalty to the British Empire",SOCIAL MEDIA POST,"Savarkar's benefactor Krishnavarma himself was interested in the independence movement and readily gave the scholarship to Savarkar. He sailed for London in 1906, intending to study law. While in London, he set about recruiting Indian students who were studying abroad and established the Free India Society to organize students for the revolutionary movement. Back home, the Abhinava Bharat was in contact with revolutionary leaders from Russia, Ireland, Egypt and China. Savarkar envisioned the groups forming a large anti–British front, with each group revolting concurrently against the British empire. Savarkar urged the Abhinava Bharat to prepare for war by arming themselves. They smuggled pistols, hidden in false books, into India. Savarkar even went so far as to send some of his peers to study bomb–making. Though Savarkar successfully completed his studies and passed England's barrister examination, he had trouble getting his law degree because of his anti–government activities. Administrators told Savarkar he could have his degree on one condition: that he sign a paper saying he would refrain from participating in politics. He, of course, refused.",False,False,True,insufficient-refutes,factly
factly_231_ret_b7_gn,factly_231,"British authorities denied Savarkar the barrister degree and law practice, because Savarkar refused to take the oath of allegiance/loyalty to the British Empire",SOCIAL MEDIA POST,"Chitragupta, Life of Barrister Savarkar (Madras: B. G. Paul & Co., 1926) [...] Longuet, Jean, Mémoire Présenté à la Cour d'Arbitrage de La Haye au nom de M. Vinayak Damodar Savarkar par Me J. Longuet (Paris, 1911) [...] Vaidya, Prem, Savarkar: A Lifelong Crusader (New Delhi: New Age International (P) Ltd, 1996)",False,False,True,insufficient-neutral,factly
factly_231_ret_bn_g0,factly_231,"British authorities denied Savarkar the barrister degree and law practice, because Savarkar refused to take the oath of allegiance/loyalty to the British Empire",SOCIAL MEDIA POST,"A social media post praising Savarkar claims that despite appearing for the exam and completing his studies, the British authorities denied Savarkar the barrister degree and law practice because Savarkar refused to take the oath of allegiance/loyalty to the British Empire. The post further states that in the British Raj, it was mandatory to take such an oath to get the degree of advocacy and permission to practice. Through this article let’s fact-check the claim made in the post. [...] Fact: Savarkar was denied admission to the bar at Gray’s Inn because of his involvement in political activities. Historical documents endorsed the same view. Biographies of Savarkar also mentioned it is his involvement in political activities cost him admission to the bar. Hence the claim made in the post is FALSE. [...] While it is true that Savarkar passed his examination for the bar at Gray’s Inn and was denied admission as claimed in the viral post, however, it is not because of his denial to take an oath to the British empire, but because of his involvement in political activities. According to the historical documents available on the India Culture portal, in July 1909, benchers at Gray’s Inn College postponed the admission of Savarkar to the bar, considering his active participation in seditious activities, back in India.",False,False,True,refutes,factly
factly_231_ret_bn_g4,factly_231,"British authorities denied Savarkar the barrister degree and law practice, because Savarkar refused to take the oath of allegiance/loyalty to the British Empire",SOCIAL MEDIA POST,"Many people feel that Savarkar was not called to the Bar because he refused to take a pledge of allegiance to the British Crown. The chain of events was as follows: [...] On 14 July 1909 the benchers gave their verdict: ""None of the charges against Savarkar was proven. However, there is still suspicion about him. Therefore he will not be called to the bar as yet. He is a member of this society and will continue to enjoy the privileges of the membership."" Savarkar eventually withdrew from Grays Inn in 1910. All this information is given in Savarkar’s letters from London (Samagra Savarkar Vangmaya, Vol.4 pp. 132/3/4)There was never any question of taking a pledge of allegiance to the British Crown. If there was, Savarkar would not have hesitated even for a moment to take such a pledge. Throughout his life, Savarkar had emphasized that Hindus have suffered terribly over the centuries by foolishly sticking to the pledges given to their enemies - Muslims and the British. Time has come for them to be realistic.",False,False,True,insufficient-neutral,factly
factly_2317,factly_2317,Hindus who wish to express their support for the Uniform Civil Code should give a missed call to ‘9090902024’ before 06 July 2023,SOCIAL MEDIA POST,"Update (08 July 2023): The Law Commission of India has also issued a disclaimer notice stating that certain phone numbers circulating on social media, which are erroneously linked to the Uniform Civil Code, are not associated with them. Individuals can express their views on the Uniform Civil Code by visiting the website of the Department of Legal Affairs or by sending an email to the Law Commission of India.",False,True,True,refutes,factly
factly_2317_ret_b0_g1,factly_2317,Hindus who wish to express their support for the Uniform Civil Code should give a missed call to ‘9090902024’ before 06 July 2023,SOCIAL MEDIA POST,"Update (08 July 2023): The Law Commission of India has also issued a disclaimer notice stating that certain phone numbers circulating on social media, which are erroneously linked to the Uniform Civil Code, are not associated with them. Individuals can express their views on the Uniform Civil Code by visiting the website of the Department of Legal Affairs or by sending an email to the Law Commission of India. In light of PM Modi’s recent remarks strongly advocating for the Uniform Civil Code (UCC) and criticizing opposition parties for allegedly inciting minority communities against it, a post is circulating widely on social media platforms claiming that Hindus who wish to express their support for the UCC should give a missed call to ‘9090902024’ before 06 July 2023. Let’s verify the accuracy of this claim. [...] Fact: The Government of India has not launched any missed call initiative for expressing support or opposition to the Uniform Civil Code. Individuals can share their views on the UCC on website of Department of Legal Affairs or by sending e-mail to Law Commission of India. Moreover, the number ‘9090902024’ is linked to a BJP campaign for the 2024 Lok Sabha Polls, where users can give a missed call to show support for the nine years of the Modi Government. Hence the claim made in the post is FALSE.",False,False,True,refutes,factly
factly_2317_ret_b7_gn,factly_2317,Hindus who wish to express their support for the Uniform Civil Code should give a missed call to ‘9090902024’ before 06 July 2023,SOCIAL MEDIA POST,"In fact, when the issue was being hotly debated in the Parliament during the discussions on the Hindu Code, some apologists for the status quo referred to the Vedas and the dharmashashtras , stating that the rule of conduct is the highest law: they tried to place custom and tradition on a pedestal even above the protection of human rights. Other speakers, while supporting the need for a UCC, cleverly disguised their opposition by emphasising the need to respect diversity amongst the various communities and castes within the Hindus. Of course, some of the more vocal critics spoke about the dangers to the Hindu religion if the UCC was approved. 8 3. And three, and in favour of the UCC, it is also well known that the Hindu law for a long time discriminated against women by depriving them of inheritance, remarriage and divorce. Their condition, especially those of Hindu widows and daughters, was poor due to this and other prevalent customs. Could religious practices be employed to deny basic fundamental rights and freedoms to women? Could not the UCC be employed to rectify the errors of a rigid discriminatory society and bring greater equity and compassion into social life? [...] The Hindu Code and the ""curious"" call for a UCC [...] VII. THE HINDU CODE: DEBATES, DILUTIONS, AND THE CALL FOR A UNIFORM CIVIL CODE",False,False,True,insufficient-neutral,factly
factly_2317_ret_bn_g7,factly_2317,Hindus who wish to express their support for the Uniform Civil Code should give a missed call to ‘9090902024’ before 06 July 2023,SOCIAL MEDIA POST,"A user named Mukesh Vlogs shared the post on Facebook on January 31, 2024. This post reads, ""Prime Minister Narendra Modi wants to bring a Uniform Civil Code for the entire Indian population. For this, the citizens of the country have been asked to give their opinion. Within two days, 4 crore Muslims and 2 crore Christians have voted against UCC. Therefore, before the deadline 6th July, all Hindus in the country are requested to vote in favour of UCC. Please give a missed call on 9090902024 to support UCC and save the country. Your call will be recorded and will be accepted as support to UCC. Please share this information with all Hindus. Best wishes to all who gave a missed call on 9090902024. Bharat Mata Ki Jai. If you like this message If you share this with more than 100 people, you will be doing a great service to the country.""",False,False,True,supports,factly
factly_2317_ret_bn_g8,factly_2317,Hindus who wish to express their support for the Uniform Civil Code should give a missed call to ‘9090902024’ before 06 July 2023,SOCIAL MEDIA POST,Uniform Civil Code – Public Notice 14/06/2023 28/07/2023,False,False,True,insufficient-neutral,factly
factly_2333,factly_2333,RBI issued new guidelines to banks to treat scribbled notes as invalid,SOCIAL MEDIA POST,"RBI did not issue any such new guidelines stating scribbled bank notes as invalid. RBI on their website clearly stated that all bank notes with writings or colour stains on them will continue to be legal tender, provided they are decipherable. Lately, the Press Information Bureau (PIB) through a tweet clarified the same saying that bank notes with scribblings on them will still continue to be legal tender. Hence, the claim made in the post is FALSE.",False,True,True,refutes,factly
factly_2333_ret_b9_gn,factly_2333,RBI issued new guidelines to banks to treat scribbled notes as invalid,SOCIAL MEDIA POST,"Banks Cannot Refuse To Accept Scribbled Bank Notes: RBI [Read Notification] [...] Reserve Bank of India (RBI) has clarified by its notification dated 25th April 2017 that the bank branches cannot refuse to accept scribbled/coloured/faded bank notes.Lately, RBI has received complaints from the general public that bank branches are refusing to take scribbled bank notes or whose colour has faded, particularly the ones in the denomination of INR 500 and INR 2000.Earlier RBI... [...] Thereby, through this notification, RBI has elucidated that bank branches are liable to accept bank notes even though it is scribbled/ coloured/ faded. Such notes are to be treated as soiled notes. In case, bank branches fail to accept such notes then it may invite punitive action.",False,False,True,refutes,factly
factly_2333_ret_bn_g0,factly_2333,RBI issued new guidelines to banks to treat scribbled notes as invalid,SOCIAL MEDIA POST,"Fact: RBI did not issue any such new guidelines stating scribbled bank notes as invalid. RBI on their website clearly stated that all bank notes with writings or colour stains on them will continue to be legal tender, provided they are decipherable. Lately, the Press Information Bureau (PIB) through a tweet clarified the same saying that bank notes with scribblings on them will still continue to be legal tender. Hence, the claim made in the post is FALSE. When searched to check whether RBI has issued any such news guidelines announcing scribbled notes as invalid, we could not find any such new guidelines on the RBI website. RBI in their ‘Frequently Asked Questions’ section mentioned about the scribbled notes and said, ""All Bank notes including Mahatma Gandhi (New) series notes with writing or colour stains on them continue to be legal tender, provided they are decipherable. Such notes can be deposited or exchanged in any bank branch."" [...] On 08 January 2023, the Press Information Bureau (PIB) tweeted clarifying that RBI had not issued any new guidelines announcing scribbled notes as invalid. The RBI has on multiple occasions issued clarifications on these rumours of banks not accepting currency notes with anything written on them, and confirmed these rumours as fake.",False,False,True,refutes,factly
factly_2333_ret_bn_g13,factly_2333,RBI issued new guidelines to banks to treat scribbled notes as invalid,SOCIAL MEDIA POST,"Recently, the Union government issued a clarification about scribbling on bank notes after a viral image stated that the Reserve Bank of India (RBI) released new guidelines, under which writing on a note renders it invalid. The circulated message read: ""As per New Guidelines of Reserve Bank of India, Writing anything on new notes makes the note invalid & it will no more be a legal tender."" [...] ""NO, Bank notes with scribbling are not invalid & continue to be legal tender. Under the Clean Note Policy, people are requested not to write on the currency notes as it defaces them & reduces their life,"" the PIB tweeted, with a graphic of the fake message that was circulated online.",False,False,True,refutes,factly
factly_2334,factly_2334,It is not mandatory for a woman to submit her marriage certificate or divorce decree while applying for passport,Narendra Modi,"The provision for retaining the maiden name in passport always existed. While the PM was referring to the rule about single parents, the media understood it as the maiden name.",True,True,True,insufficient-contradictory,factly
factly_2334_ret_b15_gn,factly_2334,It is not mandatory for a woman to submit her marriage certificate or divorce decree while applying for passport,Narendra Modi,"NEW DELHI: Making the process to get passports friendlier for divorced or separated women, the Ministry of External Affairs (MEA) has done away with the practice of asking for the name of the spouse, following a recommendation from a Parliamentary panel. The step is among a slew of measures announced by the MEA to bring the passport-seeking process up to date with modern norms. ""In case of divorce or separation, the applicant is not required to provide the name of the spouse in the form while applying for the issue of passport,"" said an MEA official. It is mandatory only for married applicants to provide the name of the spouse in the passport application. [...] Taking a leaf out of the experience of other countries, the MEA has made it non-mandatory for the applicant to provide the names of both mother and father in the application form if the parents are divorced or separated. ""Only one parent’s name — either mother or father or legal guardian — is mandatory,"" added the official.",True,False,True,insufficient-supports,factly
factly_2334_ret_bn_g0,factly_2334,It is not mandatory for a woman to submit her marriage certificate or divorce decree while applying for passport,Narendra Modi,"You must provide an original or certified copy* of identity/citizenship status documentation during the application process and the names on all documents must match exactly with the name provided on the application. If you have legally changed your name, you must provide an original or certified name change document (such as marriage certificates and divorce decrees) in addition to the required documentation. Please bring one of the documents in List A to an application center.",True,False,True,insufficient-contradictory,factly
factly_2366_ret_b11_gn,factly_2366,Provided for penalties for offences committed against persons with disabilities (PwDs),Govt. of India,"The Lok Sabha today passed ""The Rights of Persons with Disabilities Bill – 2016"". The Bill will replace the existing PwD Act, 1995, which was enacted 21 years back. The Rajya Sabha has already passed the Bill on 14.12.2016. [...] xviii. The Bill provides for penalties for offences committed against persons with disabilities and also violation of the provisions of the new law. [...] The Bill provides for penalties for offences committed against persons with disabilities and also violation of the provisions of the new law. Special Courts will be designated in each district to handle cases concerning violation of rights of PwDs. Reservation in vacancies in government establishments has been increased from 3% to 4% for certain persons or class of persons with benchmark disability. Office of Chief Commissioner of Persons with Disabilities has been strengthened who will now be assisted by 2 Commissioners and an Advisory Committee comprising of not more than 11 members drawn from experts in various disabilities. Every child with benchmark disability between the age group of 6 and 18 years shall have the right to free education.",True,False,True,supports,factly
factly_2366_ret_b14_gn,factly_2366,Provided for penalties for offences committed against persons with disabilities (PwDs),Govt. of India,"Constitutional Provisions on Disability - Article 41 of the Constitution of India declares that the State shall, within the limits of its economic capacity and development, make effective provisions for securing the right to work to education and to public assistance in cases of unemployment, old age, sickness and disablement and in other cases of undeserved want. [...] - Penalties for offences: Provides for penalties for offences committed against persons with disabilities and violation of provisions of the new law. [...] A central sector scheme under the Department of Empowerment of Persons with Disabilities (DEPwD).",True,False,True,supports,factly
factly_2366_ret_b5_gn,factly_2366,Provided for penalties for offences committed against persons with disabilities (PwDs),Govt. of India,Gehlot informed the media persons that the Bill provides for penalties for offences committed against persons with disabilities. Designated special Courts have been proposed to handle cases concerning violation of rights of PwDs. [...] Bill provides for penalties for offences committed against persons with disabilities. Designated special Courts have been proposed to handle cases concerning violation of rights of PwDs.,True,False,True,supports,factly
factly_2366_ret_b6_gn,factly_2366,Provided for penalties for offences committed against persons with disabilities (PwDs),Govt. of India,Shri Gehlot informed that the Bill provides for penalties for offences committed against persons with disabilities. Designated special courts have been proposed to handle cases concerning violation of rights of PwDs. The Minister said that the additional benefits have been provided for persons with benchmark disabilities and those with high support needs. Every child with benchmark disability between the age group of 6 and 18 years shall have the right to free education. He said that it has been proposed to increase reservation from 3% to 4% in Government jobs for certain persons or class of persons with benchmark disability. [...] xiii. The Bill provides for penalties for offences committed against persons with disabilities. xiv.Designated special Courts have been proposed to handle cases concerning violation of rights of PwDs.,True,False,True,insufficient-supports,factly
factly_237,factly_237,The Titanic ship was switched with the HMS Olympic and deliberately sunk as part of an insurance fraud scheme,SOCIAL MEDIA POST,"There is no evidence to support this conspiracy theory. The theory was propagated by British author Robin Gardiner, but it was debunked by many authors and experts, including Steve Hall and Bruce Beveridge. The differences between the Titanic and the Olympic were more than just cosmetic and included many structural differences that would have made it impossible to switch the two ships. The insurance fraud theory also does not hold up to scrutiny. Several documentary films have presented expert evidence to debunk the conspiracy theories surrounding the Titanic disaster. Hence the claim made in the post is FALSE.",False,True,True,refutes,factly
factly_237_ret_b9_gn,factly_237,The Titanic ship was switched with the HMS Olympic and deliberately sunk as part of an insurance fraud scheme,SOCIAL MEDIA POST,"This tl;dr of this theory is that after the Olympic was damaged, the White Star Line switched it with the Titanic and purposely sunk it to claim the Titanic’s insurance. So, how did the Olympic receive the initial damage? During its fifth for-profit trip, the Olympic literally had a run-in with the HMS Hawke, off the tip of southern England. Both ships received extensive damage from the accident, though ultimately currents from the Olympic were found to be the fault of the incident. It was out of commission for nearly four months, meaning the White Star Line not only lost money on repairs, but also lost out on the cruises the Olympic could have run during that time. In comes the sinister theory – executives on the White Star Line decided to rebrand the Olympic as a new ship – the Titanic. They then took out an insurance policy on the ""new"" ship to get a larger payout than they would have gotten from the damaged ""old"" ship. So let’s get into why this is ridiculous, and why it didn’t happen. [...] Apart from those ethical holes in the plot, the Olympic showed so much wear and tear after having been used for a year that calling it new surely would have raised eyebrows. Additionally, the insurance coverage for the Titanic would not monetarily cover the loss of the Olympic. And while the ships were nearly identical from the outside, the Titanic boasted far more amenities – especially when it came to dining. Those improved dining rooms were found in the wreckage.",False,False,True,refutes,factly
factly_237_ret_bn_g1,factly_237,The Titanic ship was switched with the HMS Olympic and deliberately sunk as part of an insurance fraud scheme,SOCIAL MEDIA POST,"A video circulating on social media is promoting a conspiracy theory surrounding the sinking of the Titanic. According to the theory, the Titanic ship never sunk and it was actually the HMS Olympic, one of the Titanic’s sister ships, that was deliberately sunk. The theory suggests that the Olympic, which had been damaged in an accident, was returned to the manufacturer for repairs while the Titanic was under construction. To recoup the losses from the accident and claim the insurance, the company allegedly switched the names of the two ships, and the Titanic was then deliberately sunk, resulting in the loss of over 1500 lives. The video claims that the source of these claims was Robin Gardner. Let’s check the veracity of these claims. [...] To sum it up, the evidence gathered from various sources including historical documents, shipbuilding records, and testimonies from experts, researchers, and historians strongly suggests that there is no basis to support the claims that the Titanic was switched with the Olympic and intentionally sunk for insurance fraud. Therefore, the theory remains a baseless and unfounded conspiracy.",False,False,True,refutes,factly
factly_237_ret_bn_g10,factly_237,The Titanic ship was switched with the HMS Olympic and deliberately sunk as part of an insurance fraud scheme,SOCIAL MEDIA POST,"Gardiner and van der Vat's theory runs like so: The Titanic did not sink. Rather, her damaged and almost identical sister-ship the Olympic was substituted and deliberately sunk in her place as part of a gigantic insurance fraud. [...] This, the theory continues, was accomplished with a simple switch. To the untrained eye, the Olympic and the Titanic were almost identical, and so a clandestine slight-of-hand was accomplished while the two ships were in dock together at the Harland and Wolff yard at Belfast in March, 1912. Name-plates, life-belts and so forth were secretly swapped. The Olympic"" now disguised as the Titanic, was patched up and deliberately sailed into a known ice-field... The authors stress that this is not a mass murder conspiracy, but ""an insurance fraud which went horribly wrong."" The plan, they speculate, was that the ""Olympic/Titanic"" would indeed hit an iceberg, but that her water-tight compartments would keep her afloat for long enough for other ships of the same line safely to take off all the passengers and crew before the great ship went down. Unfortunately for all concerned, they claim, the liner's ""ever-impetuous"" Captain Smith got it ""wrong"" and hit the ice-field early, resulting in massive and terrible loss of life.",False,False,True,insufficient-neutral,factly
