id,claim_id,claim,claimant,evidence,factcheck_verdict,is_gold,relevant,evidence_stance,fc_source
factcheckni_29_ret_b1_gn,factcheckni_29,Only 3 out of 12 regions are net contributors to the UK Treasury.,The Alliance Party,"The wealth of regions – measuring the UK’s tax and spending imbalance Experimental statistics from ONS have suggested that in 2016 only three UK regions generated more in taxes than they receive in public spending. The data have caused a stir in the media with headlines proclaiming that London and its surrounding regions are effectively ‘subsidising’ the rest. Jonathan Athow explains how the figures were calculated and how ONS is looking to develop and improve them. On 23 May, ONS published some new statistics breaking down the public finances statistics for the different countries and regions of the UK. This allocated public sector revenue and expenditure to each country and region, allowing us to see how spending levels and tax receipts vary across the UK. This analysis included an estimate of the ‘net fiscal balance’ for each country and region. That provided an estimate for which parts of the UK contribute more to public sector revenues (mostly taxes) than they receive in public spending or vice versa. The issues of taxation and expenditure are important in the context of ongoing discussions about devolution and relative economic performance.",True,False,True,insufficient-supports,factcheckni
factcheckni_29_ret_b5_gn,factcheckni_29,Only 3 out of 12 regions are net contributors to the UK Treasury.,The Alliance Party,"We’ve been getting a lot of questions asking how much the UK and Wales contributes to the EU budget and how much it gets back by way of different funding. Is it possible to work out accurately the net cost of EU membership to the UK and Wales? There are different methodologies used at EU level and by the UK Treasury to calculate how much the UK Government pays into and how much it receives from the EU. Whichever methodology is used the UK is a net contributor to the EU Budget (i.e. pays in more to the EU than it receives back). However, the European Commission figures (presented in euros) show a lower net contribution by the UK than the Treasury figures (which are presented in pounds sterling) as we’ll see below. [...] A UK Treasury Report published in December 2015 puts the total UK net contribution to the EU Budget at £9.785 billion (POUNDS) in 2014, including the adjustment for the UK rebate. The Treasury’s Report explains the differences as follows (Paragraph 3.9):",True,False,True,insufficient-neutral,factcheckni
factcheckni_29_ret_bn_g0,factcheckni_29,Only 3 out of 12 regions are net contributors to the UK Treasury.,The Alliance Party,"""Northern Ireland has lost out as the result of a deeply unbalanced economy within the UK. There is a heavy focus around the south-east of England and those sectors which predominate there. For example, only 3/12 UK regions are net contributors to UK Treasury."" [...] In other words, if a region is receiving more from UK Treasury, in terms of revenue to a region’s residents and businesses, than revenue that the region gives to UK Treasury (e.g. via taxes), then that region is said to have a ""positive net fiscal balance"". Conversely, a ""negative net fiscal balance"" means that a region gives more revenue to UK Treasury than the revenue that the region receives from UK Treasury. The Alliance Party stated in their Westminster Manifesto 2019 that ""only 3/12 UK regions are net contributors to UK Treasury"". Data from the ONS corroborates this; only London, the southeast, and the east of England are net contributors to the UK Treasury. The claim by the Alliance Party is accurate.",True,False,True,supports,factcheckni
factcheckni_3,factcheckni_3,"Central arts funding per capita in Northern Ireland is £4.72 per year, compared with £22.50 per person, per year in Ireland.",Arts Council NI,"At the time of the claim, those figures were correct. However, planned budget cuts for the Arts Council of Northern Ireland have since been reduced – and exchange rates have also changed. Arts funding in Ireland is now closer to four times higher than in NI, rather than five. It’s worth noting that the Arts Council of Ireland has a slightly wider funding remit than the equivalent body here.",True,True,True,insufficient-supports,factcheckni
factcheckni_3_ret_b13_gn,factcheckni_3,"Central arts funding per capita in Northern Ireland is £4.72 per year, compared with £22.50 per person, per year in Ireland.",Arts Council NI,"Unlike the other three UK nations, Arts Council Northern Ireland (ACNI) does not have a national portfolio. Instead, it administers an Annual Funding Programme (AFP) which includes ""all the larger scale venues and organisations that are key to the arts infrastructure in Northern Ireland"", according to an ANCI spokesperson. Grants are allocated to organisations in all artforms and practices for both their core and programming costs. Again unlike the other arts councils, organisations in Northern Ireland have to reapply to be part of the programme each year. [...] The latest round of funding was announced in July this year and awarded 95 organisations just over £13m in total in what it termed ""standstill funding"". At the time of its annoucement, ACNI Chair Liam Hannaway acknowledged that arts funding in Northern Ireland ""now sits at an all time low"". With obvious frustration, he also said: ""Despite fulfilling almost identical functions, investment in the Arts in NI sits at only £5.44 per capita, based on 2022/23 budget figures. This contrasts sharply with Wales at £10.35 and the Republic of Ireland at £25.90 per capita. A reinvestment in the arts is needed to regenerate a sector which struggles year on year to make ends meet.""",True,False,True,supports,factcheckni
factcheckni_3_ret_b18_gn,factcheckni_3,"Central arts funding per capita in Northern Ireland is £4.72 per year, compared with £22.50 per person, per year in Ireland.",Arts Council NI,"The value of the Arts - The Arts deliver big returns for our economy and for our society - The Arts currently receive just 0.1% of the Northern Ireland budget. It makes no sense to make further cuts to a sector which generates such a high rate of return on its investment - Cuts to the Arts budget will result in the contraction of frontline services and reduction of education and outreach programmes - The Arts bring people and communities together and make our lives richer. We saw this in action during Derry~Londonderry’s transformation into UK City of Culture 2013 - Public investment is the key to building confidence and leveraging additional funding from sponsors and private investors - The creative sector is one of the fastest growing in the economy, creating economic growth and jobs - The Arts support the work of many government partners, helping them to achieve their objectives in regeneration, reconciliation, tourism, creative industries, education and health - The Arts distinguish us from other places, make the world talk about us for all the right reasons and raise our global profile as a progressive place that’s ready to compete and do business",True,False,True,insufficient-neutral,factcheckni
factcheckni_3_ret_bn_g0,factcheckni_3,"Central arts funding per capita in Northern Ireland is £4.72 per year, compared with £22.50 per person, per year in Ireland.",Arts Council NI,"""Our Director of Arts Development @Gcampbellini & Director of Strategic Development & Partnerships @karlygreene highlight the disparity in arts funding (per capita, NI: £4.72; RoI: £22.50) at the Oireachtas Joint Committee on Tourism, Culture, Arts, Sport & Media."" [...] It is also worth noting that central arts funding in Ireland also includes support for architecture, which is not the case in Northern Ireland. [...] At the time of the claim, Ireland’s per capita arts spending was £22.50, which is around 4.8 times larger than NI’s equivalent figure of £4.72, meaning the original claim was supported by evidence.",True,False,True,supports,factcheckni
factcheckni_30,factcheckni_30,"In 2015, nearly 1% of employees were not paid minimum wage.",Social Democratic and Labour Party (SDLP),"This claim is accurate. This claim can be substantiated by numerous government surveys and reports. There has been further investigation by organisations in the United Kingdom to determine who is most affected, the causes behind non-compliance, and solutions for the problem.",True,True,True,supports,factcheckni
factcheckni_30_ret_b0_gn,factcheckni_30,"In 2015, nearly 1% of employees were not paid minimum wage.",Social Democratic and Labour Party (SDLP),"In their 2016 Assembly Election Manifesto, the SDLP claims that in 2015 nearly 1% of people in Northern Ireland earned less than the National Minimum Wage (NMW). This statistic can be found in a press release published by the Department of Enterprise, Trade and Investment (DETI) on 18 November 2015, where they state that ""0.9% of jobs were paid below the National Minimum Wage in 2015."" This rate is relatively on par with the rest of the UK, where that rate stood at 0.8% that year. [...] First of all, it is important to note that the same NMW does not apply to everyone. The deciding factor is age, with those over 21, between 18 – 21, and 16 – 17 having a guaranteed wage of £6.70, £5.30, and £3.87 per hour respectively. Apprentices under 19, or over 19 but in the first year of their program, are only guaranteed £3.30 per hour. There are many who remain exempt, particularly those who are self-employed, or are the directors of a company. People living and working in a religious community, share fishermen, and prisoners are among the other categories of individuals who do not fall under the NMW regulations. [...] The NIESR report concluded that women and younger workers are most likely to be underpaid. Apprentices have been singled out as the biggest single group that is most at risk, and consequently is in the greatest need of protection.",True,False,True,supports,factcheckni
factcheckni_30_ret_b2_g1,factcheckni_30,"In 2015, nearly 1% of employees were not paid minimum wage.",Social Democratic and Labour Party (SDLP),"Less than half (45%) of the 2.6 million hourly workers who were at or below the federal minimum in 2015 were ages 16 to 24. An additional 23.3% are ages 25 to 34, according to the Bureau of Labor Statistics; both shares have stayed more or less constant over the past decade. That 2.6 million represents less than 2% of all wage and salary workers. (See more about the demographics of minimum-wage workers.) [...] The restaurant/food service industry is the single biggest employer of near-minimum-wage workers. Our analysis also found that 3.75 million people making near-minimum wages (about 18% of the total) worked in that industry. Among near-minimum workers aged 30 and younger, about 2.5 million (or nearly a quarter of all near-minimum workers in that age bracket) work in restaurants or other food-service industries. But because many of those workers presumably are tipped, their actual gross pay may be above $10.10 an hour. (Federal law, as well as wage laws in many states, allows tipped employees to be paid less as long as ""tip credits"" bring their pay up to at least the applicable minimum.)",True,False,True,insufficient-supports,factcheckni
factcheckni_31,factcheckni_31,Over 95% of people living in south Belfast own their own home.,"Emma Little-Pengelly, a DUP candidate",This claim is inaccurate. The 2011 Census shows that the Belfast South constituency recorded 56.1% of homes being owned outright or owned with a mortgage or loan.,False,True,True,refutes,factcheckni
factcheckni_31_ret_b0_gn,factcheckni_31,Over 95% of people living in south Belfast own their own home.,"Emma Little-Pengelly, a DUP candidate","The chair of the Landlords Association for Northern Ireland (LANI), Robert Greer, claimed during an interview on BBC Radio Ulster’s Good Morning Ulster (24/9/2020, starts 1:52:08, and Greer’s claim at 1:58:00) that ""aside from the Roma community, about 95 or 98 per cent of all households [in the Holylands] are HMOs."" [...] Note that according to Housing Advice Northern Ireland, social housing properties are not considered to be HMOs: ""A property will not be a HMO if … it is managed by the Housing Executive or a housing association."" The South Belfast Partnership, in its January 2020 study, Holyland Transition, indicated that in 2011, 17.5% of housing in South Belfast (defining South Belfast as Ballynafeigh, Blackstaff, Botanic, Finaghy, Malone, Musgrave, Rosetta, Shaftesbury, Stranmillis, Upper Malone and Windsor) is made up of social housing, reflecting the presence of Choice Housing, Oaklee Housing, Clanmill, and others. [...] Source: HMO Subject Plan for Belfast City Council Area 2015, Map No. 3—South Belfast (East).",False,False,True,insufficient-neutral,factcheckni
factcheckni_31_ret_b2_gn,factcheckni_31,Over 95% of people living in south Belfast own their own home.,"Emma Little-Pengelly, a DUP candidate","The rent is also quite low, especially given that I live in south Belfast. I don't think I'll ever buy a house - my amazing neighbours are one of the reasons I want to stay put. We have a wonderful community here."" [...] I rent a flat in south Belfast and I've always rented. [...] I live in south Belfast and I like my neighbours.",False,False,True,insufficient-neutral,factcheckni
factcheckni_31_ret_b6_gn,factcheckni_31,Over 95% of people living in south Belfast own their own home.,"Emma Little-Pengelly, a DUP candidate","More than half of households in Northern Ireland (53%) own a dishwasher, the joint highest proportion in the UK.",False,False,True,insufficient-neutral,factcheckni
factcheckni_31_ret_bn_g0,factcheckni_31,Over 95% of people living in south Belfast own their own home.,"Emma Little-Pengelly, a DUP candidate","This claim is inaccurate. The 2011 Census shows that the Belfast South constituency recorded 56.1% of homes being owned outright or owned with a mortgage or loan. On 4 December 2019, Emma Little-Pengelly, a DUP candidate in the General Election for the constituency of Belfast South, stated in a tweet that ""over 95%"" of people who live in South Belfast own their own home: [...] In response to a tweet challenging that the MP was assuming that south Belfast residents ""all own their own homes"", Little-Pengelly quickly replied and made that claim that ""95% do [own their own home]"".",False,False,True,refutes,factcheckni
factcheckni_32_ret_b15_gn,factcheckni_32,The SDLP manifesto for the 2022 Assembly election claims: “The £20 Universal Credit cut marked the largest overnight welfare cut since World War II.”,SDLP,"In the lead up to the 2022 Assembly election, party leader Colum Eastwood played down the partnership stating, ""The SDLP stands on its own two feet.""[72] This led people to commentate that the partnership is no longer active, with comments from as early as 2020 determining that it had been ""quietly forgotten"".[73][74][75] The partnership officially ended on 28 September 2022.[76] [...] In the 2022 Assembly election, the SDLP slipped to the 5th largest party with only eight seats in the Assembly.[107] [...] - ^ ""SDLP launches 'Give it Back' campaign to retain £20 Universal Credit uplift"". Social Democratic and Labour Party. Retrieved 22 December 2021.",True,False,True,insufficient-neutral,factcheckni
factcheckni_32_ret_b17_gn,factcheckni_32,The SDLP manifesto for the 2022 Assembly election claims: “The £20 Universal Credit cut marked the largest overnight welfare cut since World War II.”,SDLP,"One must question why Sinn Fein has become so popular in comparison to the likes of the less hard-line Social Democratic Labour Party (SDLP). The SDLP was formerly the biggest Nationalist party in Northern Ireland but have consistently lost votes in recent years. In their 2022 manifesto, the SDLP promised to help tackle cost of living, reduce waiting lists for healthcare and invest in pre-school childcare. The SDLP does mention some issues which are extremely relevant to Gen-Z voters, however the party has struggled due to its position on matters such as abortion which it offers a conscience vote on, allowing MLAs to vote based off their own opinions rather than by what the party believes, this creates issues for many liberal voters, which younger voters tend to be due to a lack of firm position creating disconnect between voters and the party itself. According to the BBC (2023), a lot of younger people care more about socialist issues than simply just the border which are issues Sinn Fein can be seen as attempting to resolve alongside the border issue rather than focusing on one or the other which can arguably be seen in the case of the SDLP. The SDLP has also regularly been seen as a party for ‘Catholic middle-class middle-aged men’ (DeSouza, 2023) which does not help it to gain votes amongst younger voters. [...] Social Democratic Labour Party (2022). 2022 Manifesto. cain.ulster.ac.uk. Available at: https://cain.ulster.ac.uk/issues/politics/docs/sdlp/sdlp_2022-04-27_nia-man.pdf.",True,False,True,insufficient-neutral,factcheckni
factcheckni_32_ret_bn_g4,factcheckni_32,The SDLP manifesto for the 2022 Assembly election claims: “The £20 Universal Credit cut marked the largest overnight welfare cut since World War II.”,SDLP,"Mr Carroll: The decision by the Tories to reduce universal credit by £1,000 a year will have a devastating impact on people in my constituency of West Belfast and right across the North. Millions of people will be impacted by the cut, and, in the North, we know that 105,000 households will lose £20 a week with the uplift being abolished. Given that we have larger families here compared with other places in the UK, some 300,000 people, according to the Government's own figures, will be impacted by the cut. Why, therefore, are the Executive putting up such a meek front on the question? The cut will push people further into poverty, hardship and difficulty. The Executive should be screaming about that and should mount a wall of resistance against the Tories' plans to implement this drastic cut, which is the worst in decades.",True,False,True,supports,factcheckni
factcheckni_33,factcheckni_33,"If 45 members of the Northern Ireland Assembly vote to revoke the Northern Ireland Protocol, then the Protocol goes.",Christopher Stalford,to address the unique circumstances on the island of Ireland; to maintain the necessary conditions for continued North-South cooperation; to avoid a hard border [on the island of Ireland]; and to protect the 1998 Agreement in all its dimensions.,False,True,True,insufficient-neutral,factcheckni
factcheckni_33_ret_b8_g7,factcheckni_33,"If 45 members of the Northern Ireland Assembly vote to revoke the Northern Ireland Protocol, then the Protocol goes.",Christopher Stalford,"Under the terms of Article 18, the Northern Ireland Assembly has the power (after 31 December 2024) to decide whether to terminate or continue the protocol arrangements. ""The Withdrawal Agreement doesn't state how Northern Ireland should give consent [to continue] – it is for the UK to determine how that decision is made"" but the UK Government has already declared that the decision will be made by a simple majority of Assembly members.[10] In the event that consent is not given, the arrangements would cease to apply two years thereafter. The Joint Committee would make alternative proposals to the UK and EU to avoid a hard border on the island of Ireland. If consent is given, then the question may be put again after a further four years.[10] At the 2022 Northern Ireland Assembly election, parties favouring continuance of the protocol won 53 of the 90 seats.[11] Nevertheless, Northern Ireland's Unionist parties objected strongly to the protocol: protesting against it, the Democratic Unionist Party obstructed its operation and, until early February 2024, prevented the Northern Ireland Assembly from assembling.[12]",False,False,True,insufficient-neutral,factcheckni
factcheckni_33_ret_bn_g5,factcheckni_33,"If 45 members of the Northern Ireland Assembly vote to revoke the Northern Ireland Protocol, then the Protocol goes.",Christopher Stalford,"The Protocol on Ireland/Northern Ireland shall apply as from the end of the transition period, with the exception of the following provisions of that Protocol, which shall apply as from the entry into force of this Agreement: [...] PROTOCOL ON IRELAND/NORTHERN IRELAND [...] RECALLING that this Protocol is to be implemented in accordance with the respective constitutional orders of the Kingdom of Spain and of the United Kingdom,",False,False,True,insufficient-neutral,factcheckni
factcheckni_34,factcheckni_34,"Two decades ago, around 26,000 people were waiting for social housing. Now that figure is over 45,000",Belfast Telegraph,"Official data for the past two quarters shows that over 45,000 applicants are on Northern Ireland’s social housing waiting list. Annual figures for 2002-03 say that 26,248 people were waiting at that time. Stats for the last two decades indicate a general trend of growing waiting lists.",True,True,True,supports,factcheckni
factcheckni_34_ret_b13_gn,factcheckni_34,"Two decades ago, around 26,000 people were waiting for social housing. Now that figure is over 45,000",Belfast Telegraph,"The chronic shortage of social housing in London means that in multiple boroughs, there are over 10,000 people waiting for suitable accommodation. The boroughs with the largest waiting lists for social housing in 2022 were Lambeth (33,640 households), Newham (33,246) and Brent (25,218). From 1997 to 2022, the largest growth in the number of households on the social housing waiting list occurred in Newham in 2016, where the list of 17,453 households grew to 25,729 in 2017. Some boroughs witnessed significant drops in the numbers of households on the waiting list in particular years. For example, from 2015 to 2016, Camden’s waiting list decreased from 24,644 to 2,930. However, this has not always been due to the allocation of more social housing, but the tightening of criteria needed to qualify, which vary by borough and so do not perfectly correlate with the number of people in need of a home.",True,False,True,insufficient-contradictory,factcheckni
factcheckni_34_ret_b14_gn,factcheckni_34,"Two decades ago, around 26,000 people were waiting for social housing. Now that figure is over 45,000",Belfast Telegraph,"Data released in November, for last year's June to September quarter, revealed 43,074 Queenslanders were on the waitlist for social housing – a rise of 1,600 since the quarter prior. [...] ""We know there's around 100,000 households that are eligible in Queensland for social housing and who are in need of social housing,"" Ms McVeigh said. [...] ""The most disturbing statistic that's come out with this increase in the number on the social housing waitlist, is that it's an increase in families … Queenslanders have had enough and now it's families that are suffering,"" Mr Mander said.",True,False,True,insufficient-supports,factcheckni
factcheckni_34_ret_bn_g0,factcheckni_34,"Two decades ago, around 26,000 people were waiting for social housing. Now that figure is over 45,000",Belfast Telegraph,"- Official data for the past two quarters shows that over 45,000 applicants are on Northern Ireland’s social housing waiting list. [...] According to those figures, a total of 45,292 applicants are on the social housing waiting list. Data for the previous quarter also showed over 45,000 applicants on the list. [...] That report is accompanied by official figures that cover the past two decades which show that, in 2002-03, there were 26,248 applicants on the waiting list.",True,False,True,supports,factcheckni
factcheckni_36,factcheckni_36,Northern Ireland purchases from Great Britain are four times more valuable than those from Ireland.,Democratic Unionist Party,whether goods purchased are final products or are intermediate goods to be used in a further production process; transport/shipping routes; the country of origin of any goods purchased.,True,True,True,insufficient-neutral,factcheckni
factcheckni_36_ret_b0_g0,factcheckni_36,Northern Ireland purchases from Great Britain are four times more valuable than those from Ireland.,Democratic Unionist Party,"This claim is accurate. In 2019, the ratio of the estimated total value of Northern Ireland purchases from Great Britain (£13.4bn) to purchases from Ireland (£3.0bn) was 4.5:1. The ratio has been similar since 2013. However, the figures may not tell the full story as they do not provide information on transport/shipping routes or the country of origin of any goods purchased. [...] One of the claims in the document is ""Northern Ireland purchases from Great Britain (£13.4bn) are four times more valuable than of Ireland (£3.0bn)."" [...] For 2019 purchases made by Northern Ireland companies, the value of purchases from Great Britain (£13.4bn) is 4.5 times greater than the value of imported goods and services from Ireland (£2.9bn); the claim is accurate. The ratio has been similar between these two markets since 2013.",True,False,True,supports,factcheckni
factcheckni_36_ret_b16_gn,factcheckni_36,Northern Ireland purchases from Great Britain are four times more valuable than those from Ireland.,Democratic Unionist Party,"In 2020, Northern Ireland's main imports source for trade goods was Great Britain, with goods purchases from here amounting to approximately 10.6 billion British pounds. The value of goods imports into the Northern Ireland from the rest of the European Union, on the other hand, was valued at two billion British pounds. [...] NISRA. ""Value of goods exports and imports to Northern Ireland (UK) in 2020, by source market* (in billion GBP)."" Chart. May 18, 2022. Statista. Accessed October 09, 2024. https://www.statista.com/statistics/1123628/purchases-and-imports-by-destination-northern-ireland/ [...] Value of goods exports and imports to Northern Ireland (UK) in 2020, by source market* (in billion GBP) [Graph], NISRA, May 18, 2022. [Online]. Available: https://www.statista.com/statistics/1123628/purchases-and-imports-by-destination-northern-ireland/",True,False,True,insufficient-neutral,factcheckni
factcheckni_36_ret_b17_gn,factcheckni_36,Northern Ireland purchases from Great Britain are four times more valuable than those from Ireland.,Democratic Unionist Party,"The value of NI exports to Ireland more than doubled year-on-year from €137m to €296m (£117m to £255m). [...] The total value of GB exports to Ireland were down by €2bn (£1.7bn) or 39% to €3.3bn (£2.8bn) year-on-year in the January to April period. [...] Official figures showing trade between Northern Ireland and Great Britain are only published on an annual basis, so it may be 2022 before there is solid data on how Brexit and the Irish Sea border has had an impact on those relationships.",True,False,True,insufficient-neutral,factcheckni
factcheckni_38,factcheckni_38,Social media posts are circulating showing supermarket shelves that have been covered over or taped off to prevent customers purchasing certain items. Reference is made to this happening in Belfast and Northern Ireland.,Viral social media post,"At the time of writing, Wales is the only part of the UK that has restricted the sale of non-essential items in supermarkets. There is no indication that this model of restriction will be introduced in Northern Ireland.",False,True,True,refutes,factcheckni
factcheckni_38_ret_b7_gn,factcheckni_38,Social media posts are circulating showing supermarket shelves that have been covered over or taped off to prevent customers purchasing certain items. Reference is made to this happening in Belfast and Northern Ireland.,Viral social media post,"Images of empty shelves, people fighting over toilet roll and long lines of people waiting to enter supermarkets have circulated on social media in recent days. Britain's leading food retailers met on Monday to work on contingency measures in the wake of the spike in demand. Shelves have been repeatedly emptied of nonperishable goods, leading the British Retail Consortium to publish an open letter. [...] So, the overwhelming message to consumers is: Don't panic. In these strange times we all suddenly find ourselves in, supermarkets have become more than places to buy food in. They are now beacons of normality in an increasingly surreal world. If consumers continue to behave normally in them, it ought to stay that way.",False,False,True,insufficient-neutral,factcheckni
factcheckni_39,factcheckni_39,Food bank in Enniskillen now feeding 1 in 5 people in the town.,John Shades,"This claim is inaccurate. A formula by Trussell Trust results in 1,079 delivered food bank parcels representing an estimated 540 unique users. This would represent 9.8%, or 1 in 10, of the population of Enniskillen town.",False,True,True,refutes,factcheckni
factcheckni_39_ret_b0_gn,factcheckni_39,Food bank in Enniskillen now feeding 1 in 5 people in the town.,John Shades,"On 13 April 2019, the Fermanagh Herald ran an article detailing the experience of a food bank which services the town. The Enniskillen Foodbank manager, John Shades, stated that in 2018, the food bank supplied over 2,400 people with food parcels: ""It’s disproportionate, but at the minute we are feeding 1 in 5 people in the town."" He expanded on this with a statement that the population of the town was approximately 14,000. The Enniskillen Foodbank is a member of a UK network of 428 food banks that are supported by Trussell Trust. For 2017-18, the Trussell Trust stated that its food bank network ""distributed 1,332,952 three-day emergency food supplies to people in crisis, a 13% increase on the previous year"". The trust attributes the increase to the roll-out of the Universal Credit public policy. Although there is no data for Northern Ireland, the trust reported from its survey in Great Britain that many Universal Credit claimants had to come to food banks after long waits for payment and administrative problems pushed them into debt. [...] The figure of supplying 2,400 people with food parcels stated by the Enniskillen Foodbank manager does not match up with the figures Trussell Trust shared with FactCheckNI. Using the Trust’s data, their estimate of two food parcels per claimant per year, and the average of 2.5 persons per household in Northern Ireland, we estimate that 1,350 people, or 9.8% (1 in 10) of the town population was helped. The claim is inaccurate.",False,False,True,refutes,factcheckni
factcheckni_39_ret_b10_gn,factcheckni_39,Food bank in Enniskillen now feeding 1 in 5 people in the town.,John Shades,"Here is an introduction to our Foodbank. Our foodbank is part of the Trussell Trust Network and is a project founded by The Lakes Vineyard Church, but is supported by various local churches and community groups, working together towards stopping hunger in our local area. We currently have 4 distribution centres from where people in need can come to get emergency food parcels and signposting to other agencies who help in a variety of other ways. We currently work with nearly 50 other organisations who can assist with more than just food. We currently distribute food in Enniskillen, Irvinestown, Newtownbutler, and Belleek.",False,False,True,insufficient-neutral,factcheckni
factcheckni_39_ret_b14_gn,factcheckni_39,Food bank in Enniskillen now feeding 1 in 5 people in the town.,John Shades,"We are part of a nationwide network of foodbanks, supported by the Trussell Trust. Find out how to get emergency food and other support. Make a food donation or find out about volunteering. [...] We don’t think anyone in our community should have to face going hungry. That’s why we provide three days’ nutritionally balanced emergency food and support to local people who are referred to us in crisis. We are part of a nationwide network of foodbanks, supported by The Trussell Trust, working to combat poverty and hunger across the UK. [...] This foodbank is run in partnership with local churches, facilitated by The Lakes Vineyard Church. Registered charity number NIC102556 | Registered in Northern Ireland",False,False,True,insufficient-neutral,factcheckni
factcheckni_39_ret_bn_g3,factcheckni_39,Food bank in Enniskillen now feeding 1 in 5 people in the town.,John Shades,Fermanagh has highest % of over 65 with income below poverty matrix. [...] Enniskillen FOOD BANK IS FEEDING 1 IN 5 FAMILIES 20 percent of the population of Enniskillen have relied on food bank support at some point in the last year. [...] This is another indicator of the substantially higher needs of those with disabilities in Fermanagh.,False,False,True,insufficient-supports,factcheckni
factcheckni_40,factcheckni_40,Ireland’s two wealthiest people are worth more financially than the poorest 50% of the population.,Oxfam,Reputable information exists that supports this claim,True,True,True,insufficient-neutral,factcheckni
factcheckni_40_ret_b0_g1,factcheckni_40,Ireland’s two wealthiest people are worth more financially than the poorest 50% of the population.,Oxfam,"""Ireland’s two richest people have more wealth – €15 billion – than half the Irish population who have €10.3 billion."" [...] ""The two richest people in Ireland now have more wealth then [sic] the bottom 50% of the population combined."" [...] Oxfams’ calculations indicate that, at the relevant time, the two richest people in Ireland we worth around €15bn while the poorest 50% of the country held around €10.3bn.",True,False,True,supports,factcheckni
factcheckni_40_ret_b14_gn,factcheckni_40,Ireland’s two wealthiest people are worth more financially than the poorest 50% of the population.,Oxfam,"The bottom 10% of Irish households have a net wealth of less than €600, compared to the richest 10% whose wealth exceeds €788,400.",True,False,True,insufficient-supports,factcheckni
factcheckni_40_ret_b17_gn,factcheckni_40,Ireland’s two wealthiest people are worth more financially than the poorest 50% of the population.,Oxfam,"Ireland has the fifth-largest number of billionaires per capita in the world, according to an Oxfam report published ahead of the World Economic Forum conference in the Swiss resort of Davos this week. There are now 17 Irish billionaires – the vast majority of whom are men – but who exactly are they? [...] 5 Dermot Desmond: €2.02 billion (Down €40 million)",True,False,True,insufficient-neutral,factcheckni
factcheckni_40_ret_b7_gn,factcheckni_40,Ireland’s two wealthiest people are worth more financially than the poorest 50% of the population.,Oxfam,"The two wealthiest people in Ireland have more wealth than the 50% of the population at the poorest end. Oxfam's annual wealth inequality report shows the top two wealthiest people here have a combined wealth of €15 billion. Oxfam Ireland is calling on the Irish government to bring in a wealth tax at ""graduated rates of 2%, 3% and 5% above a high threshold of €4.7 million"".",True,False,True,supports,factcheckni
factcheckni_41,factcheckni_41,"Within the LGBT community, 25% have attempted suicide.",Gavin Walker,The claim is true in line with other surveys with LGBT respondents in the UK and Ireland. The Rainbow Project survey figure of 4% of LGBT people attempting suicide in the prior year is also consistent with surveys by other organisations.,True,True,True,insufficient-contradictory,factcheckni
factcheckni_41_ret_bn_g2,factcheckni_41,"Within the LGBT community, 25% have attempted suicide.",Gavin Walker,"A new survey from the Williams Institute at UCLA School of Law and the Colombia Collaborative Project finds that the majority (72%) of LGBT Colombians surveyed report at least moderate psychological distress. Fifty-five percent reported having suicidal thoughts during their lifetime and one in four (25%) had attempted suicide at least once. [...] ""We recorded extremely high rates of suicidal ideation and attempt. Considering the levels of violence, victimization, and discrimination that LGBT respondents experienced, it is not surprising that respondents reported such high rates of suicidal ideation and attempts,"" said study co-author Jennifer Flórez-Donado. ""This research shows how critical it is to develop suicide prevention and violence treatment programs for LGBT people in the country."" [...] - Three out of four LGBT respondents (75%) were bullied at least once before they turned 18 and 25% of LGBT respondents were fired from or denied a job in their lifetime.",True,False,True,supports,factcheckni
factcheckni_42,factcheckni_42,"To provide free GP care in the Republic of Ireland, which already exists in NI as it is part of the UK, would cost the Dublin Exchequer an extra £880 million",Lord John Kilclooney,Over half (57.6%) of the population in Ireland are not currently eligible for free GP access.,False,True,True,insufficient-neutral,factcheckni
factcheckni_42_ret_b0_gn,factcheckni_42,"To provide free GP care in the Republic of Ireland, which already exists in NI as it is part of the UK, would cost the Dublin Exchequer an extra £880 million",Lord John Kilclooney,"Minister for Health Stephen Donnelly today announced the opening of applications for GP visit cards for up to 215,000 people who are newly eligible. This is the first of two phases which will provide free GP care to an estimated 430,000 people in Ireland on a means tested basis. It is part of the biggest expansion in eligibility for free GP care in the history of the State happening this year and covering up to 500,000 people. [...] The expansion of free GP care to close to 500,000 people this year is supported by the landmark agreement between the Department of Health, the HSE, and the Irish Medical Organisation (IMO) signed in early July 2023 which put in place a series of financial supports for GPs. On 8 August 2023, free GP care was expanded to 78,000 children aged 6 and 7. From today, free GP care is expanded to 215,000 people aged between 8 and 69 on a means tested basis. From 13 November 2023, it will be expanded to 215,000 more people on a means tested basis. [...] ""The expansion of the GP Visit Card scheme in 2023 is a significant milestone as we bring free GP care to close to 500,000 people this year. I am committed to ensuring affordable access for people in Ireland who are facing the toughest economic challenges. Removing the cost barrier to visiting their GP gives them better access to health care and supports their health and wellbeing.""",False,False,True,insufficient-neutral,factcheckni
